player,cricinfo_id,team,season,competition,match_id,custom_match_id,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Azam Khan,1137262,Guyana Amazon Warriors,2023,Caribbean Premier League,1369572,CPL_GAW_STKNP_2023-09-02,-16.046,-1.459,-16.046,-1.459,0,0,6,11,1,10,1,10,0,1,0,0,0,0,0,NA,NA,0.545,6,11,NA,0.091,0.091,NA,0.909,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/325300/325358.4.jpg
Azam Khan,1137262,Guyana Amazon Warriors,2023,Caribbean Premier League,1369576,CPL_GAW_TKR_2023-09-05,11.143,0.796,11.143,0.796,0,0,29,14,5,6,3,9,3,0,0,0,0,0,0,NA,NA,2.071,Inf,14,NA,0.357,0.214,NA,0.429,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/325300/325358.4.jpg
Azam Khan,1137262,Guyana Amazon Warriors,2023,Caribbean Premier League,1369580,CPL_BR_GAW_2023-09-10,-9.097,-2.274,-9.097,-2.274,0,0,0,4,0,4,0,4,0,1,0,0,0,0,0,NA,NA,0,0,4,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/325300/325358.4.jpg
Azam Khan,1137262,Guyana Amazon Warriors,2023,Caribbean Premier League,1369582,CPL_GAW_JT_2023-09-13,-6.789,-1.358,-6.789,-1.358,0,0,1,5,0,4,0,5,1,1,0,0,0,0,0,NA,NA,0.2,1,5,NA,0,0,NA,0.8,0.2,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/325300/325358.4.jpg
Azam Khan,1137262,Guyana Amazon Warriors,2023,Caribbean Premier League,1369583,CPL_GAW_SLK_2023-09-14,11.24,0.45,11.24,0.45,0,0,40,25,7,11,3,20,6,1,0,0,0,0,0,NA,NA,1.6,40,25,NA,0.28,0.12,NA,0.44,0.3,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/325300/325358.4.jpg
Azam Khan,1137262,Guyana Amazon Warriors,2023,Caribbean Premier League,1369585,CPL_GAW_TKR_2023-09-16,2.626,0.525,2.626,0.525,0,0,12,5,2,1,1,3,2,1,0,0,0,0,0,NA,NA,2.4,12,5,NA,0.4,0.2,NA,0.2,0.667,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/325300/325358.4.jpg
Azam Khan,1137262,Guyana Amazon Warriors,2023,Caribbean Premier League,1369587,CPL_BR_GAW_2023-09-17,2.16,0.54,2.16,0.54,0,0,9,4,2,1,0,2,1,1,0,0,0,0,0,NA,NA,2.25,9,4,NA,0.5,0,NA,0.25,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/325300/325358.4.jpg
Azam Khan,1137262,Guyana Amazon Warriors,2023,Caribbean Premier League,1369589,CPL_GAW_TKR_2023-09-20,1.255,0.046,1.255,0.046,0,0,36,27,4,8,1,24,18,1,0,0,0,0,0,NA,NA,1.333,36,27,NA,0.148,0.037,NA,0.296,0.75,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/325300/325358.4.jpg
Azam Khan,1137262,Guyana Amazon Warriors,2023,Caribbean Premier League,1369590,CPL_GAW_JT_2023-09-22,25.272,0.936,25.272,0.936,0,0,54,27,9,6,4,21,10,1,0,0,0,0,0,NA,NA,2,54,27,NA,0.333,0.148,NA,0.222,0.476,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326525.png,https://www.espncricinfo.com/db/PICTURES/CMS/325300/325358.4.jpg
Benny Howell,211748,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369572,CPL_GAW_STKNP_2023-09-02,-8.382,-0.559,-3.979,-1.326,-4.403,-0.367,2,3,0,1,0,3,2,1,0,18,12,1,2,9,Inf,0.667,2,15,0.083,0,0,0.167,0.333,0.667,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/131300/131343.1.jpg
Benny Howell,211748,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369575,CPL_BR_STKNP_2023-09-03,-15.991,-0.8,-0.318,-0.318,-15.672,-0.825,1,1,0,0,0,1,1,0,0,40,19,5,4,12.632,Inf,1,Inf,20,0.263,0,0,0.211,0,1,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/131300/131343.1.jpg
Benny Howell,211748,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369578,CPL_SLK_STKNP_2023-09-09,1.203,0.048,0,0,1.203,0.048,0,0,0,0,0,0,0,0,2,33,25,3,7,7.92,16.5,NA,NA,25,0.12,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/131300/131343.1.jpg
Benny Howell,211748,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369584,CPL_JT_STKNP_2023-09-16,-0.894,-0.069,-3.737,-3.737,2.843,0.237,0,1,0,1,0,1,0,1,0,12,12,1,4,6,Inf,0,0,13,0.083,0,0,0.333,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/131300/131343.1.jpg
Bhanuka Rajapaksa,342619,St Lucia Kings,2023,Caribbean Premier League,1369566,CPL_SLK_TKR_2023-08-26,-12.127,-0.577,-12.127,-0.577,0,0,15,21,1,6,0,22,11,1,0,0,0,0,0,NA,NA,0.714,15,21,NA,0.048,0,NA,0.286,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340306.png,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340306.png,https://www.espncricinfo.com/db/PICTURES/CMS/338100/338183.4.jpg
Bhanuka Rajapaksa,342619,St Lucia Kings,2023,Caribbean Premier League,1369583,CPL_GAW_SLK_2023-09-14,23.709,0.494,23.709,0.494,0,0,86,48,14,17,5,36,20,1,0,0,0,0,0,NA,NA,1.792,86,48,NA,0.292,0.104,NA,0.354,0.556,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340306.png,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340306.png,https://www.espncricinfo.com/db/PICTURES/CMS/338100/338183.4.jpg
Bhanuka Rajapaksa,342619,St Lucia Kings,2023,Caribbean Premier League,1369586,CPL_JT_SLK_2023-09-17,5.573,0.372,5.573,0.372,0,0,22,15,4,7,1,12,4,1,0,0,0,0,0,NA,NA,1.467,22,15,NA,0.267,0.067,NA,0.467,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340306.png,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340306.png,https://www.espncricinfo.com/db/PICTURES/CMS/338100/338183.4.jpg
Bhanuka Rajapaksa,342619,St Lucia Kings,2023,Caribbean Premier League,1369588,CPL_SLK_JT_2023-09-19,-1.569,-0.112,-1.569,-0.112,0,0,14,14,2,8,1,12,4,1,0,0,0,0,0,NA,NA,1,14,14,NA,0.143,0.071,NA,0.571,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340306.png,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340306.png,https://www.espncricinfo.com/db/PICTURES/CMS/338100/338183.4.jpg
Blessing Muzarabani,827051,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369564,CPL_JT_STKNP_2023-08-23,-12.684,-0.551,-1.905,-0.317,-10.779,-0.634,1,6,0,3,0,7,1,1,0,32,17,5,6,11.294,Inf,0.167,1,23,0.294,0,0,0.353,0.5,0.143,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321400/321471.png,https://www.espncricinfo.com/db/PICTURES/CMS/321400/321471.png,https://www.espncricinfo.com/db/PICTURES/CMS/321400/321471.png
Blessing Muzarabani,827051,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369569,CPL_STKNP_TKR_2023-08-27,-3.377,-0.169,0,0,-3.377,-0.169,0,0,0,0,0,0,0,0,1,30,20,4,6,9,30,NA,NA,20,0.2,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321400/321471.png,https://www.espncricinfo.com/db/PICTURES/CMS/321400/321471.png,https://www.espncricinfo.com/db/PICTURES/CMS/321400/321471.png
Brandon King,670035,Jamaica Tallawahs,2023,Caribbean Premier League,1369558,CPL_JT_SLK_2023-08-16,42.231,0.797,42.231,0.797,0,0,81,53,12,15,3,43,27,1,0,0,0,0,0,NA,NA,1.528,81,53,NA,0.226,0.057,NA,0.283,0.628,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232775.jpg
Brandon King,670035,Jamaica Tallawahs,2023,Caribbean Premier League,1369564,CPL_JT_STKNP_2023-08-23,23.776,0.72,23.776,0.72,0,0,67,33,11,9,4,23,15,1,0,0,0,0,0,NA,NA,2.03,67,33,NA,0.333,0.121,NA,0.273,0.652,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232775.jpg
Brandon King,670035,Jamaica Tallawahs,2023,Caribbean Premier League,1369568,CPL_GAW_JT_2023-08-27,-6.789,-1.131,-6.789,-1.131,0,0,1,6,0,5,0,6,1,1,0,0,0,0,0,NA,NA,0.167,1,6,NA,0,0,NA,0.833,0.167,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232775.jpg
Brandon King,670035,Jamaica Tallawahs,2023,Caribbean Premier League,1369571,CPL_BR_JT_2023-08-31,-6.188,-1.031,-6.188,-1.031,0,0,1,6,0,5,0,6,1,1,0,0,0,0,0,NA,NA,0.167,1,6,NA,0,0,NA,0.833,0.167,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232775.jpg
Brandon King,670035,Jamaica Tallawahs,2023,Caribbean Premier League,1369574,CPL_JT_TKR_2023-09-03,4.605,0.184,4.605,0.184,0,0,36,25,6,11,2,19,8,1,0,0,0,0,0,NA,NA,1.44,36,25,NA,0.24,0.08,NA,0.44,0.421,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232775.jpg
Brandon King,670035,Jamaica Tallawahs,2023,Caribbean Premier League,1369579,CPL_JT_TKR_2023-09-09,3.353,0.479,3.353,0.479,0,0,8,7,1,4,1,7,2,1,0,0,0,0,0,NA,NA,1.143,8,7,NA,0.143,0.143,NA,0.571,0.286,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232775.jpg
Brandon King,670035,Jamaica Tallawahs,2023,Caribbean Premier League,1369582,CPL_GAW_JT_2023-09-13,-17.305,-0.558,-17.305,-0.558,0,0,52,31,11,16,1,22,6,1,0,0,0,0,0,NA,NA,1.677,52,31,NA,0.355,0.032,NA,0.516,0.273,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232775.jpg
Brandon King,670035,Jamaica Tallawahs,2023,Caribbean Premier League,1369584,CPL_JT_STKNP_2023-09-16,7.512,0.939,7.512,0.939,0,0,7,8,1,6,1,7,1,1,0,0,0,0,0,NA,NA,0.875,7,8,NA,0.125,0.125,NA,0.75,0.143,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232775.jpg
Brandon King,670035,Jamaica Tallawahs,2023,Caribbean Premier League,1369588,CPL_SLK_JT_2023-09-19,5.089,0.268,5.089,0.268,0,0,30,19,5,8,2,16,6,1,0,0,0,0,0,NA,NA,1.579,30,19,NA,0.263,0.105,NA,0.421,0.375,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232775.jpg
Brandon King,670035,Jamaica Tallawahs,2023,Caribbean Premier League,1369590,CPL_GAW_JT_2023-09-22,-2.994,-0.333,-2.994,-0.333,0,0,5,9,0,5,0,10,5,1,0,0,0,0,0,NA,NA,0.556,5,9,NA,0,0,NA,0.556,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232775.jpg
Carlos Brathwaite,457249,Barbados Royals,2023,Caribbean Premier League,1369575,CPL_BR_STKNP_2023-09-03,-42.951,-1.718,0,0,-42.951,-1.718,0,0,0,0,0,0,0,0,1,67,25,10,2,16.08,67,NA,NA,25,0.4,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320000/320085.png,https://www.espncricinfo.com/db/PICTURES/CMS/320000/320085.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312190.png
Carlos Brathwaite,457249,Barbados Royals,2023,Caribbean Premier League,1369580,CPL_BR_GAW_2023-09-10,17.671,0.535,0.672,0.096,16.999,0.654,12,7,2,2,0,5,4,1,4,27,26,2,11,6.231,6.75,1.714,12,33,0.077,0.286,0,0.423,0.286,0.8,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320000/320085.png,https://www.espncricinfo.com/db/PICTURES/CMS/320000/320085.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312190.png
Carlos Brathwaite,457249,Barbados Royals,2023,Caribbean Premier League,1369587,CPL_BR_GAW_2023-09-17,3.937,0.151,1.728,0.123,2.209,0.184,18,14,2,4,1,12,8,0,0,15,12,1,2,7.5,Inf,1.286,Inf,26,0.083,0.143,0.071,0.167,0.286,0.667,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320000/320085.png,https://www.espncricinfo.com/db/PICTURES/CMS/320000/320085.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312190.png
Chadwick Walton,315586,Trinbago Knight Riders,2023,Caribbean Premier League,1369566,CPL_SLK_TKR_2023-08-26,-5.691,-1.897,-5.691,-1.897,0,0,0,3,0,3,0,3,0,1,0,0,0,0,0,NA,NA,0,0,3,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321987.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321987.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312189.png
Chadwick Walton,315586,Trinbago Knight Riders,2023,Caribbean Premier League,1369569,CPL_STKNP_TKR_2023-08-27,-5.44,-0.604,-5.44,-0.604,0,0,6,9,1,6,0,8,2,1,0,0,0,0,0,NA,NA,0.667,6,9,NA,0.111,0,NA,0.667,0.25,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321987.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321987.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312189.png
Chadwick Walton,315586,Trinbago Knight Riders,2023,Caribbean Premier League,1369585,CPL_GAW_TKR_2023-09-16,-15.802,-0.465,-16.65,-0.617,0.848,0.121,25,27,2,12,0,26,17,1,0,7,7,0,1,6,Inf,0.926,25,34,0,0.074,0,0.143,0.444,0.654,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321987.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321987.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312189.png
Chadwick Walton,315586,Trinbago Knight Riders,2023,Caribbean Premier League,1369589,CPL_GAW_TKR_2023-09-20,18.676,0.328,18.676,0.328,0,0,80,57,10,20,4,50,32,0,0,0,0,0,0,NA,NA,1.404,Inf,57,NA,0.175,0.07,NA,0.351,0.64,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321987.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321987.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312189.png
