player,cricinfo_id,team,season,competition,match_id,custom_match_id,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url,comp_colour_main,comp_colour_secondary
Deandra Dottin,355349,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,3.65,0.166,3.087,0.206,0.563,0.08,20,15,3,8,1,12,6,1,1,9,7,1,4,7.714,9,1.333,20,22,0.143,0.2,0.067,0.571,0.533,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306622.png,NA,NA
Deandra Dottin,355349,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,-1.152,-0.017,1.735,0.028,-2.886,-0.481,59,62,6,28,2,59,31,1,0,9,6,1,1,9,Inf,0.952,59,68,0.167,0.097,0.032,0.167,0.452,0.525,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306622.png,NA,NA
Deandra Dottin,355349,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380592,WCPL_TKR-W_GAW-W_2023-09-05,11.49,0.46,11.217,0.59,0.272,0.045,35,19,6,6,2,13,7,1,0,6,6,1,3,6,Inf,1.842,35,25,0.167,0.316,0.105,0.5,0.316,0.538,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306622.png,NA,NA
Deandra Dottin,355349,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,-10.149,-0.207,-10.149,-0.207,0,0,47,49,6,25,0,46,23,1,0,0,0,0,0,NA,NA,0.959,47,49,NA,0.122,0,NA,0.51,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306622.png,NA,NA
Deandra Dottin,355349,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380594,WCPL_GAW-W_TKR-W_2023-09-09,0.855,0.032,3.641,0.173,-2.786,-0.464,25,21,3,8,1,19,11,1,1,12,6,2,1,12,12,1.19,25,27,0.333,0.143,0.048,0.167,0.381,0.579,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320597.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306622.png,NA,NA
Erin Burns,275447,Barbados Royals Women,2023,Women's Caribbean Premier League,1380589,WCPL_BR-W_GAW-W_2023-08-31,7.45,0.276,12.749,0.85,-5.298,-0.442,29,15,4,3,1,11,11,0,0,17,12,1,1,8.5,Inf,1.933,Inf,27,0.083,0.267,0.067,0.083,0.2,1,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305807.jpg,NA,NA
Erin Burns,275447,Barbados Royals Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,14.609,0.417,1.406,0.141,13.203,0.528,11,10,1,5,1,9,5,0,3,20,25,2,14,4.8,6.667,1.1,Inf,35,0.08,0.1,0.1,0.56,0.5,0.556,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305807.jpg,NA,NA
Erin Burns,275447,Barbados Royals Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,7.66,0.12,12.938,0.323,-5.278,-0.22,53,40,6,11,0,38,29,0,2,33,24,5,9,8.25,16.5,1.325,Inf,64,0.208,0.15,0,0.375,0.275,0.763,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305807.jpg,NA,NA
Erin Burns,275447,Barbados Royals Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,-23.31,-0.897,-3.228,-0.646,-20.082,-0.956,4,5,0,1,0,5,4,1,0,39,21,6,6,11.143,Inf,0.8,4,26,0.286,0,0,0.286,0.2,0.8,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305807.jpg,NA,NA
Erin Burns,275447,Barbados Royals Women,2023,Women's Caribbean Premier League,1380595,WCPL_GAW-W_BR-W_2023-09-10,-7.254,-0.604,-3.516,-0.586,-3.738,-0.623,5,6,1,4,0,5,1,1,0,10,6,2,2,10,Inf,0.833,5,12,0.333,0.167,0,0.333,0.667,0.2,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305807.jpg,NA,NA
Fatima Sana,1144886,Barbados Royals Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,-1.621,-0.085,0.388,0.065,-2.009,-0.155,6,6,0,1,0,7,6,0,1,17,13,3,6,7.846,17,1,Inf,19,0.231,0,0,0.462,0.167,0.857,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/336200/336283.png,https://www.espncricinfo.com/db/PICTURES/CMS/336200/336283.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334896.4.jpg,NA,NA
Fatima Sana,1144886,Barbados Royals Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,4.715,0.196,0,0,4.715,0.196,0,0,0,0,0,0,0,0,4,28,24,3,7,7,7,NA,NA,24,0.125,NA,NA,0.292,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/336200/336283.png,https://www.espncricinfo.com/db/PICTURES/CMS/336200/336283.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334896.4.jpg,NA,NA
Fran Jonas,1208952,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,-4.262,-0.17,-1.305,-0.435,-2.957,-0.134,2,3,0,1,0,3,2,0,2,31,22,4,9,8.455,15.5,0.667,Inf,25,0.182,0,0,0.409,0.333,0.667,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326536.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326536.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324716.4.jpg,NA,NA
Fran Jonas,1208952,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380592,WCPL_TKR-W_GAW-W_2023-09-05,-0.875,-0.035,-0.796,-0.796,-0.079,-0.003,0,1,0,1,0,1,0,0,0,25,24,2,8,6.25,Inf,0,NA,25,0.083,0,0,0.333,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326536.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326536.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324716.4.jpg,NA,NA
Fran Jonas,1208952,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,1.08,0.045,0,0,1.08,0.045,0,0,0,0,0,0,0,0,1,23,24,1,10,5.75,23,NA,NA,24,0.042,NA,NA,0.417,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326536.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326536.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324716.4.jpg,NA,NA
Fran Jonas,1208952,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380594,WCPL_GAW-W_TKR-W_2023-09-09,-11.131,-0.655,-5.762,-1.441,-5.368,-0.413,1,4,0,3,0,4,1,1,0,17,13,1,6,7.846,Inf,0.25,1,17,0.077,0,0,0.462,0.75,0.25,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326536.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326536.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324716.4.jpg,NA,NA
Gaby Lewis,774347,Barbados Royals Women,2023,Women's Caribbean Premier League,1380589,WCPL_BR-W_GAW-W_2023-08-31,9.502,0.271,9.502,0.271,0,0,47,35,8,16,0,27,15,1,0,0,0,0,0,NA,NA,1.343,47,35,NA,0.229,0,NA,0.457,0.556,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239155.jpg,NA,NA
Gaby Lewis,774347,Barbados Royals Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,-1.718,-0.064,-1.718,-0.064,0,0,27,27,4,15,0,24,11,1,0,0,0,0,0,NA,NA,1,27,27,NA,0.148,0,NA,0.556,0.458,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239155.jpg,NA,NA
Gaby Lewis,774347,Barbados Royals Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,-8.057,-0.895,-8.057,-0.895,0,0,2,9,0,7,0,10,2,1,0,0,0,0,0,NA,NA,0.222,2,9,NA,0,0,NA,0.778,0.2,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239155.jpg,NA,NA
Gaby Lewis,774347,Barbados Royals Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,8.119,0.159,8.119,0.159,0,0,62,51,7,16,1,44,32,1,0,0,0,0,0,NA,NA,1.216,62,51,NA,0.137,0.02,NA,0.314,0.727,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239155.jpg,NA,NA
Gaby Lewis,774347,Barbados Royals Women,2023,Women's Caribbean Premier League,1380595,WCPL_GAW-W_BR-W_2023-09-10,0.614,0.034,0.614,0.034,0,0,21,18,5,12,0,13,1,1,0,0,0,0,0,NA,NA,1.167,21,18,NA,0.278,0,NA,0.667,0.077,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/343200/343252.png,https://www.espncricinfo.com/db/PICTURES/CMS/239100/239155.jpg,NA,NA
Geetika Kodali,1184545,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,6.978,0.258,-4.503,-2.252,11.481,0.459,0,2,0,2,0,2,0,1,1,13,25,0,15,3.12,13,0,0,27,0,0,0,0.6,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/334300/334398.png,https://www.espncricinfo.com/db/PICTURES/CMS/334300/334398.png,https://www.espncricinfo.com/db/PICTURES/CMS/332500/332580.4.jpg,NA,NA
Geetika Kodali,1184545,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,-0.613,-0.044,-2.519,-0.63,1.906,0.191,2,4,0,2,0,4,2,0,0,6,10,0,4,3.6,Inf,0.5,Inf,14,0,0,0,0.4,0.5,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/334300/334398.png,https://www.espncricinfo.com/db/PICTURES/CMS/334300/334398.png,https://www.espncricinfo.com/db/PICTURES/CMS/332500/332580.4.jpg,NA,NA
Hayley Jensen,439029,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,3.104,0.103,2.819,0.157,0.286,0.024,20,18,2,6,1,16,10,0,1,14,12,3,7,7,14,1.111,Inf,30,0.25,0.111,0.056,0.583,0.333,0.625,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305772.png,NA,NA
Hayley Jensen,439029,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,7.123,0.264,-3.38,-1.127,10.502,0.438,2,3,0,1,0,3,2,1,2,18,24,1,12,4.5,9,0.667,2,27,0.042,0,0,0.5,0.333,0.667,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320539.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305772.png,NA,NA
Hayley Matthews,474308,Barbados Royals Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,5.952,0.149,-0.064,-0.004,6.016,0.251,18,16,3,8,0,13,6,1,3,28,24,3,10,7,9.333,1.125,18,40,0.125,0.188,0,0.417,0.5,0.462,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306637.jpg,NA,NA
Hayley Matthews,474308,Barbados Royals Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,16.023,0.341,-0.471,-0.021,16.494,0.66,22,22,2,8,0,22,14,1,0,13,25,0,14,3.12,Inf,1,22,47,0,0.091,0,0.56,0.364,0.636,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306637.jpg,NA,NA
Hayley Matthews,474308,Barbados Royals Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,9.729,0.13,-3.687,-0.075,13.416,0.516,46,49,3,18,0,50,34,1,3,22,26,0,11,5.077,7.333,0.939,46,75,0,0.061,0,0.423,0.367,0.68,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306637.jpg,NA,NA
Hayley Matthews,474308,Barbados Royals Women,2023,Women's Caribbean Premier League,1380589,WCPL_BR-W_GAW-W_2023-08-31,-16.229,-0.396,0.392,0.019,-16.622,-0.831,23,21,4,11,0,17,7,1,0,35,20,6,5,10.5,Inf,1.095,23,41,0.3,0.19,0,0.25,0.524,0.412,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306637.jpg,NA,NA
Hayley Matthews,474308,Barbados Royals Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,15.818,0.527,8.468,0.77,7.35,0.387,19,11,4,4,0,8,3,1,2,17,19,1,10,5.368,8.5,1.727,19,30,0.053,0.364,0,0.526,0.364,0.375,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306637.jpg,NA,NA
Hayley Matthews,474308,Barbados Royals Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,4.914,0.114,1.75,0.092,3.164,0.132,22,19,4,10,0,15,6,1,1,24,24,2,8,6,24,1.158,22,43,0.083,0.211,0,0.333,0.526,0.4,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306637.jpg,NA,NA
Hayley Matthews,474308,Barbados Royals Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,16.122,0.278,10.54,0.319,5.582,0.223,45,33,5,14,2,29,21,1,2,23,25,2,10,5.52,11.5,1.364,45,58,0.08,0.152,0.061,0.4,0.424,0.724,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306637.jpg,NA,NA
Hayley Matthews,474308,Barbados Royals Women,2023,Women's Caribbean Premier League,1380595,WCPL_GAW-W_BR-W_2023-09-10,13.493,0.163,23.036,0.39,-9.543,-0.398,82,59,12,22,2,50,30,1,3,43,24,5,7,10.75,14.333,1.39,82,83,0.208,0.203,0.034,0.292,0.373,0.6,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320598.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306637.jpg,NA,NA
Jahzara Claxton,1352172,Barbados Royals Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,2.762,0.153,0,0,2.762,0.153,0,0,0,0,0,0,0,0,1,21,18,2,6,7,21,NA,NA,18,0.111,NA,NA,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jannillea Glasgow,1268602,Barbados Royals Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,-3.234,-0.539,0,0,-3.234,-0.539,0,0,0,0,0,0,0,0,0,9,6,2,3,9,Inf,NA,NA,6,0.333,NA,NA,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg,NA,NA
Jannillea Glasgow,1268602,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,-3.289,-3.289,-3.289,-3.289,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370955.4.jpg,NA,NA
Karishma Ramharack,769517,Guyana Amazon Warriors Women,2022,Women's Caribbean Premier League,1323180,WCPL_BR-W_GAW-W_2022-09-03,-4.045,-0.156,0,0,-4.045,-0.156,0,0,0,0,0,0,0,0,0,30,26,2,8,6.923,Inf,NA,NA,26,0.077,NA,NA,0.308,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334887.4.jpg,NA,NA
Karishma Ramharack,769517,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380589,WCPL_BR-W_GAW-W_2023-08-31,-12.58,-0.524,0,0,-12.58,-0.524,0,0,0,0,0,0,0,0,1,42,24,7,8,10.5,42,NA,NA,24,0.292,NA,NA,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334887.4.jpg,NA,NA
Karishma Ramharack,769517,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380591,WCPL_BR-W_GAW-W_2023-09-03,-8.437,-0.603,0,0,-8.437,-0.603,0,0,0,0,0,0,0,0,0,23,14,4,3,9.857,Inf,NA,NA,14,0.286,NA,NA,0.214,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334887.4.jpg,NA,NA
Karishma Ramharack,769517,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380592,WCPL_TKR-W_GAW-W_2023-09-05,7.814,0.313,-2.12,-2.12,9.934,0.414,1,1,0,0,0,1,1,1,2,17,24,1,14,4.25,8.5,1,1,25,0.042,0,0,0.583,0,1,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334887.4.jpg,NA,NA
Karishma Ramharack,769517,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380594,WCPL_GAW-W_TKR-W_2023-09-09,23.413,0.976,0,0,23.413,0.976,0,0,0,0,0,0,0,0,4,12,24,1,15,3,3,NA,NA,24,0.042,NA,NA,0.625,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334887.4.jpg,NA,NA
Karishma Ramharack,769517,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,1380595,WCPL_GAW-W_BR-W_2023-09-10,-11.076,-0.583,0.055,0.055,-11.132,-0.618,1,1,0,0,0,1,1,0,1,30,18,5,3,10,30,1,Inf,19,0.278,0,0,0.167,0,1,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321683.png,https://www.espncricinfo.com/db/PICTURES/CMS/334800/334887.4.jpg,NA,NA
Kycia Knight,472975,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,-8.826,-0.441,-8.826,-0.441,0,0,15,20,1,11,0,19,11,1,0,0,0,0,0,NA,NA,0.75,15,20,NA,0.05,0,NA,0.55,0.579,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320600.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320600.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306644.png,NA,NA
Kycia Knight,472975,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380592,WCPL_TKR-W_GAW-W_2023-09-05,-6.195,-0.258,-6.195,-0.258,0,0,19,24,1,14,1,23,13,1,0,0,0,0,0,NA,NA,0.792,19,24,NA,0.042,0.042,NA,0.583,0.565,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320600.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320600.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306644.png,NA,NA
Kycia Knight,472975,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380593,WCPL_BR-W_TKR-W_2023-09-06,6.693,0.231,6.693,0.231,0,0,30,29,2,8,0,30,22,1,0,0,0,0,0,NA,NA,1.034,30,29,NA,0.069,0,NA,0.276,0.733,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320600.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320600.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306644.png,NA,NA
Kycia Knight,472975,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380594,WCPL_GAW-W_TKR-W_2023-09-09,-13.591,-0.618,-13.591,-0.618,0,0,13,22,1,14,0,21,9,1,0,0,0,0,0,NA,NA,0.591,13,22,NA,0.045,0,NA,0.636,0.429,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320600.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320600.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306644.png,NA,NA
Kyshona Knight,472977,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1323178,WCPL_BR-W_TKR-W_2022-08-31,-3.652,-0.406,-3.652,-0.406,0,0,8,9,1,4,0,8,4,1,0,0,0,0,0,NA,NA,0.889,8,9,NA,0.111,0,NA,0.444,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306645.png,NA,NA
Kyshona Knight,472977,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1323181,WCPL_BR-W_TKR-W_2022-09-04,-13.098,-0.936,-13.098,-0.936,0,0,8,14,0,7,0,14,8,1,0,0,0,0,0,NA,NA,0.571,8,14,NA,0,0,NA,0.5,0.571,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306645.png,NA,NA
Kyshona Knight,472977,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380590,WCPL_BR-W_TKR-W_2023-09-02,-2.393,-0.342,-2.393,-0.342,0,0,7,7,1,4,0,6,3,1,0,0,0,0,0,NA,NA,1,7,7,NA,0.143,0,NA,0.571,0.5,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306645.png,NA,NA
Kyshona Knight,472977,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,1380592,WCPL_TKR-W_GAW-W_2023-09-05,-4.93,-0.986,-4.93,-0.986,0,0,2,5,0,3,0,5,2,1,0,0,0,0,0,NA,NA,0.4,2,5,NA,0,0,NA,0.6,0.4,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321682.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306645.png,NA,NA
