player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Sheneta Grimmond,909779,Guyana Amazon Warriors Women,2024,Women's Caribbean Premier League,-9.046,-0.148,-11.859,-0.624,2.813,0.067,10,19,0,11,0,20,10,2,1,43,42,6,22,6.143,43,0.526,5,61,0.143,0,0,0.524,0.579,0.5,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321675.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321675.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306630.png
Sheneta Grimmond,909779,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,-0.192,-0.004,-3.824,-0.546,3.631,0.084,3,7,0,3,0,7,3,NA,3,44,43,4,20,6.14,14.667,0.429,NA,50,0.093,0,0,0.465,0.429,0.429,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321675.png,https://www.espncricinfo.com/db/PICTURES/CMS/321600/321675.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306630.png
Shikha Pandey,442145,Trinbago Knight Riders Women,2024,Women's Caribbean Premier League,-24.423,-0.116,-26.499,-0.273,2.077,0.018,90,97,8,39,1,91,56,5,6,123,113,16,48,6.531,20.5,0.928,18,210,0.142,0.082,0.01,0.425,0.402,0.615,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320631.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320631.png,https://www.espncricinfo.com/db/PICTURES/CMS/304500/304564.png
Shikha Pandey,442145,Trinbago Knight Riders Women,2025,Women's Caribbean Premier League,-5.354,-0.085,-0.175,-0.013,-5.18,-0.104,14,13,1,3,0,13,10,1,1,60,50,7,22,7.2,60,1.077,14,63,0.14,0.077,0,0.44,0.231,0.769,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320631.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320631.png,https://www.espncricinfo.com/db/PICTURES/CMS/304500/304564.png
Shreyanka Patil,1289948,Barbados Royals Women,2025,Women's Caribbean Premier League,-16.254,-0.428,0,0,-16.254,-0.428,NA,0,NA,NA,NA,NA,NA,NA,1,55,38,8,17,8.684,55,NA,NA,38,0.211,NA,NA,0.447,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,NA,NA,NA
Shreyanka Patil,1289948,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,24.698,0.211,-7.615,-1.088,32.313,0.294,4,7,0,4,0,7,4,2,10,107,110,14,62,5.836,10.7,0.571,2,117,0.127,0,0,0.564,0.571,0.571,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,NA,NA,NA
Snigdha Paul,1329775,Barbados Royals Women,2022,Women's Caribbean Premier League,-4.023,-0.671,-4.023,-0.671,0,0,4,6,0,2,0,6,4,1,NA,NA,0,NA,NA,NA,NA,0.667,4,6,NA,0,0,NA,0.333,0.667,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/351500/351552.png,https://www.espncricinfo.com/db/PICTURES/CMS/351500/351552.png,https://www.espncricinfo.com/db/PICTURES/CMS/345500/345529.3.jpg
Sophie Devine,231740,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,79.729,0.282,82.53,0.456,-2.801,-0.027,253,181,36,66,10,151,89,3,5,110,102,16,55,6.471,22,1.398,84.333,283,0.157,0.199,0.055,0.539,0.365,0.589,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320551.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320551.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305803.png
Stafanie Taylor,355359,Guyana Amazon Warriors Women,2022,Women's Caribbean Premier League,-6.862,-0.202,-6.862,-0.202,0,0,32,34,2,11,0,32,24,NA,NA,NA,0,NA,NA,NA,NA,0.941,NA,34,NA,0.059,0,NA,0.324,0.75,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320610.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320610.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306628.png
Stafanie Taylor,355359,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,-8.348,-0.106,-8.348,-0.106,0,0,85,79,10,30,1,70,43,4,NA,NA,0,NA,NA,NA,NA,1.076,21.25,79,NA,0.127,0.013,NA,0.38,0.614,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320610.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320610.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306628.png
Stafanie Taylor,355359,Guyana Amazon Warriors Women,2024,Women's Caribbean Premier League,1.306,0.019,0.126,0.003,1.18,0.045,44,44,6,19,1,41,18,2,0,26,26,0,5,6,Inf,1,22,70,0,0.136,0.023,0.192,0.432,0.439,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320610.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320610.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306628.png
Stafanie Taylor,355359,Guyana Amazon Warriors Women,2025,Women's Caribbean Premier League,6.037,0.116,6.037,0.116,0,0,60,52,7,20,1,46,30,2,NA,NA,0,NA,NA,NA,NA,1.154,30,52,NA,0.135,0.019,NA,0.385,0.652,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320610.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320610.png,https://www.espncricinfo.com/db/PICTURES/CMS/306600/306628.png
Sune Luus,487007,Trinbago Knight Riders Women,2022,Women's Caribbean Premier League,1.717,0.019,-17.606,-0.451,19.324,0.386,29,39,2,18,0,37,21,2,2,31,50,0,23,3.72,15.5,0.744,14.5,89,0,0.051,0,0.46,0.462,0.568,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320650.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320650.png,https://www.espncricinfo.com/db/PICTURES/CMS/307300/307332.png
Suzie Bates,54565,Guyana Amazon Warriors Women,2023,Women's Caribbean Premier League,-4.945,-0.03,5.714,0.049,-10.659,-0.227,123,116,14,41,0,103,67,5,0,58,47,6,11,7.404,Inf,1.06,24.6,163,0.128,0.121,0,0.234,0.353,0.65,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320652.png,https://www.espncricinfo.com/db/PICTURES/CMS/320600/320652.png,https://www.espncricinfo.com/db/PICTURES/CMS/305800/305804.png
Trishan Holder,1325396,Barbados Royals Women,2023,Women's Caribbean Premier League,-3.228,-0.646,-3.228,-0.646,0,0,4,5,0,2,0,5,4,1,NA,NA,0,NA,NA,NA,NA,0.8,4,5,NA,0,0,NA,0.4,0.8,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/343000/343077.png,https://www.espncricinfo.com/db/PICTURES/CMS/343000/343077.png,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353925.4.jpg
Trishan Holder,1325396,Barbados Royals Women,2024,Women's Caribbean Premier League,-0.045,-0.045,-0.045,-0.045,0,0,1,1,0,0,0,1,1,NA,NA,NA,0,NA,NA,NA,NA,1,NA,1,NA,0,0,NA,0,1,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/343000/343077.png,https://www.espncricinfo.com/db/PICTURES/CMS/343000/343077.png,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353925.4.jpg
Vanessa Watts,474202,Barbados Royals Women,2023,Women's Caribbean Premier League,-2.87,-0.205,0,0,-2.87,-0.205,NA,0,NA,NA,NA,NA,NA,NA,0,17,14,1,4,7.286,Inf,NA,NA,14,0.071,NA,NA,0.286,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370954.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370954.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/370900/370954.4.jpg
Zaida James,1268281,Trinbago Knight Riders Women,2023,Women's Caribbean Premier League,-30.12,-0.372,-25.632,-0.986,-4.487,-0.082,7,26,0,20,0,27,7,3,3,71,55,10,21,7.745,23.667,0.269,2.333,81,0.182,0,0,0.382,0.769,0.259,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353926.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353926.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353926.4.jpg
Zaida James,1268281,Trinbago Knight Riders Women,2024,Women's Caribbean Premier League,-8.306,-0.098,-0.474,-0.016,-7.832,-0.142,35,30,5,12,0,25,15,3,1,66,55,8,17,7.2,66,1.167,11.667,85,0.145,0.167,0,0.309,0.4,0.6,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353926.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353926.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353926.4.jpg
Zaida James,1268281,Trinbago Knight Riders Women,2025,Women's Caribbean Premier League,-4.402,-0.734,0,0,-4.402,-0.734,NA,0,NA,NA,NA,NA,NA,NA,0,10,6,2,2,10,Inf,NA,NA,6,0.333,NA,NA,0.333,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/commons/5/55/Women%27s_Caribbean_Premier_League_T20_logo.png,#252F60,#019DD5,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353926.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353926.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353926.4.jpg
