player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Adam Hose,525992,Northern Superchargers (Men),2022,The Hundred Men's Competition,16.464,0.144,16.464,0.144,0,0,182,114,24,26,7,92,72,6,NA,NA,0,NA,NA,NA,NA,1.596,30.333,114,NA,0.211,0.061,NA,0.228,0.783,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324227.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324227.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Adam Hose,525992,Northern Superchargers (Men),2023,The Hundred Men's Competition,6.226,0.068,6.226,0.068,0,0,134,91,21,35,5,73,40,6,NA,NA,0,NA,NA,NA,NA,1.473,22.333,91,NA,0.231,0.055,NA,0.385,0.548,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324227.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324227.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Adam Hose,525992,Northern Superchargers (Men),2024,The Hundred Men's Competition,-11.533,-0.461,-11.533,-0.461,0,0,25,25,2,7,0,23,17,2,NA,NA,0,NA,NA,NA,NA,1,12.5,25,NA,0.08,0,NA,0.28,0.739,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324227.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324227.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Adam Lyth,251721,Northern Superchargers (Men),2021,The Hundred Men's Competition,-7.133,-0.125,-11.709,-0.316,4.576,0.229,40,37,6,17,1,32,14,5,2,24,20,2,8,1.2,12,1.081,8,57,0.1,0.162,0.027,0.4,0.459,0.438,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322800/322853.png,https://www.espncricinfo.com/db/PICTURES/CMS/322800/322853.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304333.jpg
Adam Lyth,251721,Northern Superchargers (Men),2022,The Hundred Men's Competition,71.931,0.423,71.931,0.423,0,0,299,170,42,52,20,135,91,8,NA,NA,0,NA,NA,NA,NA,1.759,37.375,170,NA,0.247,0.118,NA,0.306,0.674,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322800/322853.png,https://www.espncricinfo.com/db/PICTURES/CMS/322800/322853.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304333.jpg
Adam Lyth,251721,Northern Superchargers (Men),2023,The Hundred Men's Competition,-3.448,-0.133,-3.448,-0.133,0,0,29,26,4,11,2,23,9,3,NA,NA,0,NA,NA,NA,NA,1.115,9.667,26,NA,0.154,0.077,NA,0.423,0.391,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322800/322853.png,https://www.espncricinfo.com/db/PICTURES/CMS/322800/322853.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304333.jpg
Adam Lyth,251721,Trent Rockets (Men),2024,The Hundred Men's Competition,-12.029,-0.415,-11.491,-0.479,-0.538,-0.108,21,24,2,10,1,23,11,2,0,7,5,1,1,1.4,Inf,0.875,10.5,29,0.2,0.083,0.042,0.2,0.417,0.478,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322800/322853.png,https://www.espncricinfo.com/db/PICTURES/CMS/322800/322853.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304333.jpg
Adam Milne,450860,Birmingham Phoenix (Men),2021,The Hundred Men's Competition,78.798,0.54,4.498,1.499,74.3,0.52,9,3,2,0,0,2,1,NA,14,138,143,13,65,0.965,9.857,3,NA,146,0.091,0.667,0,0.455,0,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316689.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316689.png,https://www.espncricinfo.com/db/PICTURES/CMS/303700/303779.png
Adam Milne,450860,Birmingham Phoenix (Men),2023,The Hundred Men's Competition,-1.826,-0.014,-11.908,-0.441,10.082,0.096,23,27,1,8,1,27,17,2,11,142,105,21,45,1.352,12.909,0.852,11.5,132,0.2,0.037,0.037,0.429,0.296,0.63,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316689.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316689.png,https://www.espncricinfo.com/db/PICTURES/CMS/303700/303779.png
Adam Milne,450860,Birmingham Phoenix (Men),2024,The Hundred Men's Competition,-19.75,-0.329,-3.13,-3.13,-16.619,-0.282,0,1,0,1,0,1,0,1,2,95,59,16,27,1.61,47.5,0,0,60,0.271,0,0,0.458,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316689.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316689.png,https://www.espncricinfo.com/db/PICTURES/CMS/303700/303779.png
Adam Rossington,457280,London Spirit (Men),2021,The Hundred Men's Competition,23.156,0.257,23.156,0.257,0,0,140,90,20,27,4,76,52,6,NA,NA,0,NA,NA,NA,NA,1.556,23.333,90,NA,0.222,0.044,NA,0.3,0.684,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324235.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324235.png,https://www.espncricinfo.com/db/PICTURES/CMS/145400/145487.1.jpg
Adam Rossington,457280,London Spirit (Men),2022,The Hundred Men's Competition,34.781,0.378,34.781,0.378,0,0,164,92,25,31,11,69,42,9,NA,NA,0,NA,NA,NA,NA,1.783,18.222,92,NA,0.272,0.12,NA,0.337,0.609,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324235.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324235.png,https://www.espncricinfo.com/db/PICTURES/CMS/145400/145487.1.jpg
Adam Rossington,457280,London Spirit (Men),2023,The Hundred Men's Competition,34.101,0.388,34.101,0.388,0,0,156,88,23,28,10,70,44,5,NA,NA,0,NA,NA,NA,NA,1.773,31.2,88,NA,0.261,0.114,NA,0.318,0.629,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324235.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324235.png,https://www.espncricinfo.com/db/PICTURES/CMS/145400/145487.1.jpg
Adam Rossington,457280,London Spirit (Men),2024,The Hundred Men's Competition,-13.18,-0.879,-13.18,-0.879,0,0,11,15,1,9,1,15,5,3,NA,NA,0,NA,NA,NA,NA,0.733,3.667,15,NA,0.067,0.067,NA,0.6,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324235.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324235.png,https://www.espncricinfo.com/db/PICTURES/CMS/145400/145487.1.jpg
Adam Zampa,379504,Oval Invincibles (Men),2023,The Hundred Men's Competition,23.176,0.38,0,0,23.176,0.38,NA,0,NA,NA,NA,NA,NA,NA,6,69,61,6,21,1.131,11.5,NA,NA,61,0.098,NA,NA,0.344,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321549.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321549.png,https://www.espncricinfo.com/db/PICTURES/CMS/263500/263543.1.jpg
Adam Zampa,379504,Oval Invincibles (Men),2024,The Hundred Men's Competition,22.076,0.311,-8.215,-0.913,30.291,0.489,5,9,0,5,0,9,5,1,7,62,62,5,23,1,8.857,0.556,5,71,0.081,0,0,0.371,0.556,0.556,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321549.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321549.png,https://www.espncricinfo.com/db/PICTURES/CMS/263500/263543.1.jpg
Adam Zampa,379504,Welsh Fire (Men),2022,The Hundred Men's Competition,6.039,0.064,-8.871,-0.37,14.91,0.21,26,24,3,9,0,21,14,1,4,90,71,8,18,1.268,22.5,1.083,26,95,0.113,0.125,0,0.254,0.375,0.667,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321549.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321549.png,https://www.espncricinfo.com/db/PICTURES/CMS/263500/263543.1.jpg
Adil Rashid,244497,Northern Superchargers (Men),2021,The Hundred Men's Competition,22.761,0.157,-0.129,-0.018,22.89,0.166,11,7,1,0,0,6,7,1,12,178,138,22,55,1.29,14.833,1.571,11,145,0.159,0.143,0,0.399,0,1.167,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319741.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319741.png,https://www.espncricinfo.com/db/PICTURES/CMS/289600/289662.1.jpg
Adil Rashid,244497,Northern Superchargers (Men),2022,The Hundred Men's Competition,25.838,0.159,-4.61,-2.305,30.448,0.189,0,2,0,2,0,2,0,1,8,196,161,19,49,1.217,24.5,0,0,163,0.118,0,0,0.304,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319741.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319741.png,https://www.espncricinfo.com/db/PICTURES/CMS/289600/289662.1.jpg
Adil Rashid,244497,Northern Superchargers (Men),2023,The Hundred Men's Competition,-5.828,-0.035,-16.83,-0.543,11.002,0.081,27,31,4,16,1,29,9,4,10,177,135,18,43,1.311,17.7,0.871,6.75,166,0.133,0.129,0.032,0.319,0.516,0.31,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319741.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319741.png,https://www.espncricinfo.com/db/PICTURES/CMS/289600/289662.1.jpg
Adil Rashid,244497,Northern Superchargers (Men),2024,The Hundred Men's Competition,17.566,0.283,-0.254,-0.254,17.819,0.292,1,1,0,0,0,1,1,NA,3,75,61,8,21,1.23,25,1,NA,62,0.131,0,0,0.344,0,1,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319741.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319741.png,https://www.espncricinfo.com/db/PICTURES/CMS/289600/289662.1.jpg
Akeal Hosein,530812,Southern Brave (Men),2024,The Hundred Men's Competition,4.167,0.116,0,0,4.167,0.116,NA,0,NA,NA,NA,NA,NA,NA,1,43,36,4,10,1.194,43,NA,NA,36,0.111,NA,NA,0.278,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321939.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321939.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326139.4.jpg
Alex Blake,243944,Oval Invincibles (Men),2021,The Hundred Men's Competition,-1.047,-0.027,-1.047,-0.027,0,0,54,39,6,14,4,33,22,2,NA,NA,0,NA,NA,NA,NA,1.385,27,39,NA,0.154,0.103,NA,0.359,0.667,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325903.png,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325903.png,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325902.4.jpg
Alex Davies,516039,Southern Brave (Men),2021,The Hundred Men's Competition,-8.586,-0.057,-8.586,-0.057,0,0,202,151,23,40,3,130,104,7,NA,NA,0,NA,NA,NA,NA,1.338,28.857,151,NA,0.152,0.02,NA,0.265,0.8,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324300/324376.png,https://www.espncricinfo.com/db/PICTURES/CMS/324300/324376.png,https://www.espncricinfo.com/db/PICTURES/CMS/156600/156671.1.jpg
Alex Davies,516039,Southern Brave (Men),2022,The Hundred Men's Competition,-12.377,-0.097,-12.377,-0.097,0,0,155,128,15,41,3,120,89,6,NA,NA,0,NA,NA,NA,NA,1.211,25.833,128,NA,0.117,0.023,NA,0.32,0.742,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324300/324376.png,https://www.espncricinfo.com/db/PICTURES/CMS/324300/324376.png,https://www.espncricinfo.com/db/PICTURES/CMS/156600/156671.1.jpg
Alex Davies,516039,Southern Brave (Men),2024,The Hundred Men's Competition,7.766,0.21,7.766,0.21,0,0,53,37,9,13,1,30,15,3,NA,NA,0,NA,NA,NA,NA,1.432,17.667,37,NA,0.243,0.027,NA,0.351,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324300/324376.png,https://www.espncricinfo.com/db/PICTURES/CMS/324300/324376.png,https://www.espncricinfo.com/db/PICTURES/CMS/156600/156671.1.jpg
Alex Hales,249866,Trent Rockets (Men),2021,The Hundred Men's Competition,-3.485,-0.025,-3.485,-0.025,0,0,185,139,26,54,6,117,69,8,NA,NA,0,NA,NA,NA,NA,1.331,23.125,139,NA,0.187,0.043,NA,0.388,0.59,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316604.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316604.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304332.jpg
Alex Hales,249866,Trent Rockets (Men),2022,The Hundred Men's Competition,39.328,0.233,39.328,0.233,0,0,259,169,38,51,11,136,85,9,NA,NA,0,NA,NA,NA,NA,1.533,28.778,169,NA,0.225,0.065,NA,0.302,0.625,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316604.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316604.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304332.jpg
Alex Hales,249866,Trent Rockets (Men),2023,The Hundred Men's Competition,-1.486,-0.023,-1.486,-0.023,0,0,88,66,16,30,1,51,22,7,NA,NA,0,NA,NA,NA,NA,1.333,12.571,66,NA,0.242,0.015,NA,0.455,0.431,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316604.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316604.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304332.jpg
Alex Hales,249866,Trent Rockets (Men),2024,The Hundred Men's Competition,-10.923,-0.223,-10.923,-0.223,0,0,54,49,6,19,1,45,28,3,NA,NA,0,NA,NA,NA,NA,1.102,18,49,NA,0.122,0.02,NA,0.388,0.622,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316604.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316604.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304332.jpg
Andre Russell,276298,London Spirit (Men),2024,The Hundred Men's Competition,-5.897,-0.092,10.759,0.384,-16.656,-0.463,50,28,7,9,5,21,12,2,1,66,36,8,8,1.833,66,1.786,25,64,0.222,0.25,0.179,0.222,0.321,0.571,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316615.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316615.png,https://www.espncricinfo.com/db/PICTURES/CMS/308900/308972.png
Andre Russell,276298,Manchester Originals (Men),2022,The Hundred Men's Competition,5.745,0.034,28.041,0.322,-22.296,-0.272,148,87,21,29,12,70,40,4,4,137,82,16,20,1.671,34.25,1.701,37,169,0.195,0.241,0.138,0.244,0.333,0.571,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316615.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316615.png,https://www.espncricinfo.com/db/PICTURES/CMS/308900/308972.png
Aneurin Donald,562281,Birmingham Phoenix (Men),2024,The Hundred Men's Competition,-3.631,-0.519,-3.631,-0.519,0,0,9,7,1,3,1,6,3,3,NA,NA,0,NA,NA,NA,NA,1.286,3,7,NA,0.143,0.143,NA,0.429,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/220300/220345.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/220300/220345.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/220300/220345.1.jpg
Ashton Turner,500268,Manchester Originals (Men),2022,The Hundred Men's Competition,19.416,0.405,18.397,0.428,1.019,0.204,75,43,9,7,2,35,35,3,1,7,5,1,1,1.4,7,1.744,25,48,0.2,0.209,0.047,0.2,0.163,1,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321560.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321560.png,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148141.1.jpg
Ashton Turner,500268,Manchester Originals (Men),2023,The Hundred Men's Competition,-4.112,-0.072,-1.344,-0.032,-2.769,-0.185,62,42,6,11,4,37,30,4,1,24,15,3,2,1.6,24,1.476,15.5,57,0.2,0.143,0.095,0.133,0.262,0.811,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321560.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321560.png,https://www.espncricinfo.com/db/PICTURES/CMS/148100/148141.1.jpg
Ben Duckett,521637,Birmingham Phoenix (Men),2023,The Hundred Men's Competition,-3.54,-0.036,-3.54,-0.036,0,0,136,97,21,28,0,79,52,6,NA,NA,0,NA,NA,NA,NA,1.402,22.667,97,NA,0.216,0,NA,0.289,0.658,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323115.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323115.png,https://www.espncricinfo.com/db/PICTURES/CMS/303900/303917.jpg
Ben Duckett,521637,Birmingham Phoenix (Men),2024,The Hundred Men's Competition,-4.124,-0.243,-4.124,-0.243,0,0,21,17,3,7,1,14,7,1,NA,NA,0,NA,NA,NA,NA,1.235,21,17,NA,0.176,0.059,NA,0.412,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323115.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323115.png,https://www.espncricinfo.com/db/PICTURES/CMS/303900/303917.jpg
Ben Duckett,521637,Welsh Fire (Men),2021,The Hundred Men's Competition,7.995,0.048,7.995,0.048,0,0,232,166,31,49,3,141,102,8,NA,NA,0,NA,NA,NA,NA,1.398,29,166,NA,0.187,0.018,NA,0.295,0.723,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323115.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323115.png,https://www.espncricinfo.com/db/PICTURES/CMS/303900/303917.jpg
Ben Duckett,521637,Welsh Fire (Men),2022,The Hundred Men's Competition,3.37,0.021,3.37,0.021,0,0,220,162,26,45,5,140,106,7,NA,NA,0,NA,NA,NA,NA,1.358,31.429,162,NA,0.16,0.031,NA,0.278,0.757,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323115.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323115.png,https://www.espncricinfo.com/db/PICTURES/CMS/303900/303917.jpg
Ben Dwarshuis,679567,Birmingham Phoenix (Men),2022,The Hundred Men's Competition,-5.038,-0.265,-3.873,-1.936,-1.166,-0.069,0,2,0,2,0,2,0,1,0,23,17,3,4,1.353,Inf,0,0,19,0.176,0,0,0.235,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/220000/220099.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/220000/220099.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/220000/220099.1.jpg
Ben Dwarshuis,679567,Northern Superchargers (Men),2024,The Hundred Men's Competition,18.587,0.453,16.612,0.831,1.975,0.094,40,20,5,2,3,15,14,NA,2,30,21,4,6,1.429,15,2,NA,41,0.19,0.25,0.15,0.286,0.1,0.933,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/220000/220099.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/220000/220099.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/220000/220099.1.jpg
Ben Green,755459,Welsh Fire (Men),2023,The Hundred Men's Competition,-8.432,-0.102,-14.749,-0.351,6.316,0.154,51,42,4,14,3,39,29,3,2,50,41,3,8,1.22,25,1.214,17,83,0.073,0.095,0.071,0.195,0.333,0.744,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/220300/220341.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/220300/220341.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/220300/220341.1.jpg
Ben McDermott,603410,London Spirit (Men),2022,The Hundred Men's Competition,-6.462,-0.055,-6.462,-0.055,0,0,157,118,18,35,6,108,73,5,NA,NA,0,NA,NA,NA,NA,1.331,31.4,118,NA,0.153,0.051,NA,0.297,0.676,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321563.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321563.png,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179423.1.jpg
Ben Raine,459761,Manchester Originals (Men),2023,The Hundred Men's Competition,-14.632,-1.463,0,0,-14.632,-1.463,NA,0,NA,NA,NA,NA,NA,NA,0,29,10,5,1,2.9,Inf,NA,NA,10,0.5,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325904.png,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325904.png,https://www.espncricinfo.com/db/PICTURES/CMS/371700/371795.1.jpg
Ben Raine,459761,Northern Superchargers (Men),2021,The Hundred Men's Competition,5.774,0.082,-6.574,-0.346,12.349,0.242,21,19,3,6,0,16,9,2,6,62,51,6,19,1.216,10.333,1.105,10.5,70,0.118,0.158,0,0.373,0.316,0.562,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325904.png,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325904.png,https://www.espncricinfo.com/db/PICTURES/CMS/371700/371795.1.jpg
Ben Raine,459761,Northern Superchargers (Men),2022,The Hundred Men's Competition,-23.259,-0.28,2.684,0.298,-25.942,-0.351,14,9,2,1,0,8,6,NA,4,129,74,20,19,1.743,32.25,1.556,NA,83,0.27,0.222,0,0.257,0.111,0.75,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325904.png,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325904.png,https://www.espncricinfo.com/db/PICTURES/CMS/371700/371795.1.jpg
Ben Stokes,311158,Northern Superchargers (Men),2021,The Hundred Men's Competition,10.225,0.213,-6.35,-0.454,16.575,0.488,10,14,1,5,0,13,6,2,3,33,34,2,13,0.971,11,0.714,5,48,0.059,0.071,0,0.382,0.357,0.462,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319748.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319748.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305019.jpg
Benny Howell,211748,Birmingham Phoenix (Men),2021,The Hundred Men's Competition,24.183,0.111,-6.744,-0.147,30.927,0.181,62,46,8,15,2,39,26,4,11,213,171,20,49,1.246,19.364,1.348,15.5,217,0.117,0.174,0.043,0.287,0.326,0.667,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/131300/131343.1.jpg
Benny Howell,211748,Birmingham Phoenix (Men),2022,The Hundred Men's Competition,-5.13,-0.025,-13.239,-0.265,8.108,0.052,63,50,5,13,1,47,41,4,9,204,156,18,40,1.308,22.667,1.26,15.75,206,0.115,0.1,0.02,0.256,0.26,0.872,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/131300/131343.1.jpg
Benny Howell,211748,Birmingham Phoenix (Men),2023,The Hundred Men's Competition,29.985,0.216,-2.417,-0.058,32.402,0.334,58,42,5,9,3,39,32,3,8,107,97,9,33,1.103,13.375,1.381,19.333,139,0.093,0.119,0.071,0.34,0.214,0.821,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/131300/131343.1.jpg
Benny Howell,211748,Birmingham Phoenix (Men),2024,The Hundred Men's Competition,30.725,0.452,11.388,0.407,19.337,0.483,52,28,7,6,3,22,18,2,2,37,40,3,13,0.925,18.5,1.857,26,68,0.075,0.25,0.107,0.325,0.214,0.818,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324228.png,https://www.espncricinfo.com/db/PICTURES/CMS/131300/131343.1.jpg
Blake Cullen,1111984,London Spirit (Men),2021,The Hundred Men's Competition,-29.683,-0.211,-3.599,-0.24,-26.084,-0.207,18,15,2,5,1,13,8,2,11,207,126,28,46,1.643,18.818,1.2,9,141,0.222,0.133,0.067,0.365,0.333,0.615,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324231.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324231.png,https://www.espncricinfo.com/db/PICTURES/CMS/309000/309034.1.jpg
Brad Wheal,807535,London Spirit (Men),2021,The Hundred Men's Competition,21.767,0.363,0,0,21.767,0.363,NA,0,NA,NA,NA,NA,NA,NA,10,70,60,10,30,1.167,7,NA,NA,60,0.167,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322400/322436.png,https://www.espncricinfo.com/db/PICTURES/CMS/322400/322436.png,https://www.espncricinfo.com/db/PICTURES/CMS/322400/322436.png
Brad Wheal,807535,London Spirit (Men),2022,The Hundred Men's Competition,-16.094,-0.35,0,0,-16.094,-0.35,NA,0,NA,NA,NA,NA,NA,NA,1,75,46,10,10,1.63,75,NA,NA,46,0.217,NA,NA,0.217,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322400/322436.png,https://www.espncricinfo.com/db/PICTURES/CMS/322400/322436.png,https://www.espncricinfo.com/db/PICTURES/CMS/322400/322436.png
Brett D'Oliveira,471202,Birmingham Phoenix (Men),2022,The Hundred Men's Competition,-15.548,-0.486,-19.543,-0.888,3.995,0.399,10,22,0,13,0,22,10,2,0,10,10,0,3,1,Inf,0.455,5,32,0,0,0,0.3,0.591,0.455,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/144300/144304.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/144300/144304.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/144300/144304.1.jpg
