player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Feroze Khushi,866505,Essex,2023,Vitality Blast,-1.349,-0.007,-1.349,-0.007,0,0,281,204,34,61,12,174,121,12,NA,NA,0,NA,NA,NA,NA,1.377,23.417,204,NA,0.167,0.059,NA,0.299,0.695,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/355500/355581.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/355500/355581.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/355500/355581.1.jpg
Feroze Khushi,866505,Kent,2024,Vitality Blast,-20.313,-0.442,-20.313,-0.442,0,0,57,46,5,17,2,44,33,3,NA,NA,0,NA,NA,NA,NA,1.239,19,46,NA,0.109,0.043,NA,0.37,0.75,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/355500/355581.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/355500/355581.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/355500/355581.1.jpg
Fidel Edwards,51782,Birmingham Bears,2019,Vitality Blast,-58.487,-0.363,-6.348,-1.058,-52.139,-0.336,1,6,0,5,0,6,1,2,9,212,155,28,56,8.206,23.556,0.167,0.5,161,0.181,0,0,0.361,0.833,0.167,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320000/320097.png,https://www.espncricinfo.com/db/PICTURES/CMS/320000/320097.png,https://www.espncricinfo.com/db/PICTURES/CMS/296100/296195.1.jpg
Fidel Edwards,51782,Hampshire,2018,Vitality Blast,-53.153,-0.633,-7.344,-0.918,-45.809,-0.603,7,8,1,6,1,7,1,1,4,130,76,17,18,10.263,32.5,0.875,7,84,0.224,0.125,0.125,0.237,0.75,0.143,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320000/320097.png,https://www.espncricinfo.com/db/PICTURES/CMS/320000/320097.png,https://www.espncricinfo.com/db/PICTURES/CMS/296100/296195.1.jpg
Finn Allen,959759,Lancashire,2021,Vitality Blast,112.799,0.459,112.799,0.459,0,0,399,246,58,72,15,195,137,12,NA,NA,0,NA,NA,NA,NA,1.622,33.25,246,NA,0.236,0.061,NA,0.293,0.703,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321220.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321220.png,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271806.jpg
Finn Allen,959759,Yorkshire,2022,Vitality Blast,90,0.849,90,0.849,0,0,190,106,26,32,14,85,58,9,NA,NA,0,NA,NA,NA,NA,1.792,21.111,106,NA,0.245,0.132,NA,0.302,0.682,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321220.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321220.png,https://www.espncricinfo.com/db/PICTURES/CMS/271800/271806.jpg
Fletcha Middleton,1148476,Hampshire,2024,Vitality Blast,-5.678,-0.203,-5.678,-0.203,0,0,34,28,6,13,1,23,8,2,NA,NA,0,NA,NA,NA,NA,1.214,17,28,NA,0.214,0.036,NA,0.464,0.348,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Fred Klaassen,1104703,Kent,2019,Vitality Blast,-123.645,-0.467,-1.335,-0.222,-122.31,-0.472,8,6,0,0,0,6,8,1,11,393,259,49,81,9.104,35.727,1.333,8,265,0.189,0,0,0.313,0,1.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324241.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324241.png,https://www.espncricinfo.com/db/PICTURES/CMS/279800/279855.1.jpg
Fred Klaassen,1104703,Kent,2020,Vitality Blast,-26.857,-0.114,0,0,-26.857,-0.114,NA,0,NA,NA,NA,NA,NA,NA,17,358,236,49,68,9.102,21.059,NA,NA,236,0.208,NA,NA,0.288,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324241.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324241.png,https://www.espncricinfo.com/db/PICTURES/CMS/279800/279855.1.jpg
Fred Klaassen,1104703,Kent,2021,Vitality Blast,-7.206,-0.026,-3.486,-0.581,-3.72,-0.014,6,6,0,1,0,6,6,1,21,381,267,48,82,8.562,18.143,1,6,273,0.18,0,0,0.307,0.167,1,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324241.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324241.png,https://www.espncricinfo.com/db/PICTURES/CMS/279800/279855.1.jpg
Fred Klaassen,1104703,Kent,2022,Vitality Blast,-90.851,-0.295,-1.336,-0.121,-89.516,-0.301,13,11,2,2,0,9,5,1,14,422,297,57,112,8.525,30.143,1.182,13,308,0.192,0.182,0,0.377,0.182,0.556,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324241.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324241.png,https://www.espncricinfo.com/db/PICTURES/CMS/279800/279855.1.jpg
Fred Klaassen,1104703,Kent,2023,Vitality Blast,-35.675,-0.3,1.055,1.055,-36.73,-0.311,2,1,0,0,0,1,2,NA,7,148,118,21,51,7.525,21.143,2,NA,119,0.178,0,0,0.432,0,2,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324241.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324241.png,https://www.espncricinfo.com/db/PICTURES/CMS/279800/279855.1.jpg
Freddie Heldreich,1148589,Northamptonshire,2021,Vitality Blast,24.962,0.229,0,0,24.962,0.229,NA,0,NA,NA,NA,NA,NA,NA,6,122,109,8,28,6.716,20.333,NA,NA,109,0.073,NA,NA,0.257,NA,NA,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Freddie Heldreich,1148589,Northamptonshire,2022,Vitality Blast,-62.227,-0.294,-6.346,-0.635,-55.881,-0.277,4,10,0,6,0,10,4,1,14,331,202,41,42,9.832,23.643,0.4,4,212,0.203,0,0,0.208,0.6,0.4,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
