player,cricinfo_id,team,season,competition,match_id,custom_match_id,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url,comp_colour_main,comp_colour_secondary
Marco Jansen,696401,Washington Freedom,2023,Major League Cricket,1381369,MLC_WSH_LAKR_2023-07-20,-2.88,-0.111,0,0,-2.88,-0.111,0,0,0,0,0,0,0,0,2,32,26,4,12,7.385,16,NA,NA,26,0.154,NA,NA,0.462,NA,NA,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#df1616,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337189.png,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337189.png,https://www.espncricinfo.com/db/PICTURES/CMS/335000/335050.4.jpg,NA,NA
Marco Jansen,696401,Washington Freedom,2023,Major League Cricket,1381371,MLC_SF_WSH_2023-07-22,-3.294,-0.082,3.599,0.24,-6.893,-0.276,19,15,2,3,0,13,11,0,1,38,25,7,11,9.12,38,1.267,Inf,40,0.28,0.133,0,0.44,0.2,0.846,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#df1616,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337189.png,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337189.png,https://www.espncricinfo.com/db/PICTURES/CMS/335000/335050.4.jpg,NA,NA
Marco Jansen,696401,Washington Freedom,2023,Major League Cricket,1381373,MLC_MI NY_WSH_2023-07-23,0.502,0.024,6.76,3.38,-6.258,-0.329,8,2,1,0,1,1,2,0,0,29,19,4,6,9.158,Inf,4,Inf,21,0.211,0.5,0.5,0.316,0,2,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#df1616,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337189.png,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337189.png,https://www.espncricinfo.com/db/PICTURES/CMS/335000/335050.4.jpg,NA,NA
Marco Jansen,696401,Washington Freedom,2023,Major League Cricket,1381376,MLC_WSH_MI NY_2023-07-27,38.769,0.862,4.475,0.249,34.294,1.27,28,18,4,8,3,14,6,1,2,13,27,0,15,2.889,6.5,1.556,28,45,0,0.222,0.167,0.556,0.444,0.429,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#df1616,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337189.png,https://www.espncricinfo.com/db/PICTURES/CMS/337100/337189.png,https://www.espncricinfo.com/db/PICTURES/CMS/335000/335050.4.jpg,NA,NA
Marcus Stoinis,325012,San Francisco Unicorns,2023,Major League Cricket,1381362,MLC_MI NY_SF_2023-07-14,-15.344,-0.479,-5.533,-0.79,-9.811,-0.392,6,7,1,5,0,7,2,1,0,40,25,5,6,9.6,Inf,0.857,6,32,0.2,0.143,0,0.24,0.714,0.286,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#f5680a,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321596.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321596.png,https://www.espncricinfo.com/db/PICTURES/CMS/309100/309100.jpg,NA,NA
Marcus Stoinis,325012,San Francisco Unicorns,2023,Major League Cricket,1381364,MLC_SF_SEA_2023-07-15,-1.911,-0.041,-9.582,-0.479,7.671,0.284,15,20,1,10,0,20,11,1,0,28,27,3,8,6.222,Inf,0.75,15,47,0.111,0.05,0,0.296,0.5,0.55,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#f5680a,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321596.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321596.png,https://www.espncricinfo.com/db/PICTURES/CMS/309100/309100.jpg,NA,NA
Marcus Stoinis,325012,San Francisco Unicorns,2023,Major League Cricket,1381368,MLC_LAKR_SF_2023-07-18,6.917,0.157,14.895,0.827,-7.978,-0.307,37,18,6,6,3,13,7,1,0,39,26,4,6,9,Inf,2.056,37,44,0.154,0.333,0.167,0.231,0.333,0.538,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#f5680a,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321596.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321596.png,https://www.espncricinfo.com/db/PICTURES/CMS/309100/309100.jpg,NA,NA
Marcus Stoinis,325012,San Francisco Unicorns,2023,Major League Cricket,1381371,MLC_SF_WSH_2023-07-22,7.062,0.228,-6.054,-1.009,13.116,0.525,3,6,0,4,0,6,3,1,2,25,25,3,11,6,12.5,0.5,3,31,0.12,0,0,0.44,0.667,0.5,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#f5680a,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321596.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321596.png,https://www.espncricinfo.com/db/PICTURES/CMS/309100/309100.jpg,NA,NA
Marcus Stoinis,325012,San Francisco Unicorns,2023,Major League Cricket,1381374,MLC_TSK_SF_2023-07-24,-20.974,-0.583,-12.946,-1.079,-8.028,-0.335,13,12,3,8,0,9,1,1,1,40,24,6,7,10,40,1.083,13,36,0.25,0.25,0,0.292,0.667,0.111,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#f5680a,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321596.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321596.png,https://www.espncricinfo.com/db/PICTURES/CMS/309100/309100.jpg,NA,NA
Martin Guptill,226492,Los Angeles Knight Riders,2023,Major League Cricket,1381361,MLC_LAKR_TSK_2023-07-13,-4.714,-1.571,-4.714,-1.571,0,0,0,3,0,3,0,3,0,1,0,0,0,0,0,NA,NA,0,0,3,NA,0,0,NA,1,0,LAKR,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361790.png,#573f82,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316591.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316591.png,https://www.espncricinfo.com/db/PICTURES/CMS/303600/303656.png,NA,NA
Martin Guptill,226492,Los Angeles Knight Riders,2023,Major League Cricket,1381366,MLC_LAKR_MI NY_2023-07-16,-4.714,-1.571,-4.714,-1.571,0,0,0,3,0,3,0,3,0,1,0,0,0,0,0,NA,NA,0,0,3,NA,0,0,NA,1,0,LAKR,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361790.png,#573f82,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316591.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316591.png,https://www.espncricinfo.com/db/PICTURES/CMS/303600/303656.png,NA,NA
Matthew Short,605575,Washington Freedom,2023,Major League Cricket,1381363,MLC_SEA_WSH_2023-07-14,-5.125,-1.708,-5.125,-1.708,0,0,2,3,0,1,0,3,2,1,0,0,0,0,0,NA,NA,0.667,2,3,NA,0,0,NA,0.333,0.667,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#df1616,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,NA,NA
Matthew Short,605575,Washington Freedom,2023,Major League Cricket,1381365,MLC_TSK_WSH_2023-07-16,-10.899,-0.222,-10.899,-0.222,0,0,80,49,13,16,3,39,22,1,0,0,0,0,0,NA,NA,1.633,80,49,NA,0.265,0.061,NA,0.327,0.564,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#df1616,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,NA,NA
Matthew Short,605575,Washington Freedom,2023,Major League Cricket,1381369,MLC_WSH_LAKR_2023-07-20,2.993,0.086,2.993,0.086,0,0,43,35,4,11,1,32,25,1,0,0,0,0,0,NA,NA,1.229,43,35,NA,0.114,0.029,NA,0.314,0.781,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#df1616,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,NA,NA
Matthew Short,605575,Washington Freedom,2023,Major League Cricket,1381371,MLC_SF_WSH_2023-07-22,-8.561,-0.856,-8.561,-0.856,0,0,5,10,0,5,0,10,5,1,0,0,0,0,0,NA,NA,0.5,5,10,NA,0,0,NA,0.5,0.5,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#df1616,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,NA,NA
Matthew Short,605575,Washington Freedom,2023,Major League Cricket,1381373,MLC_MI NY_WSH_2023-07-23,-13.465,-0.898,-13.465,-0.898,0,0,14,15,2,7,0,14,6,1,0,0,0,0,0,NA,NA,0.933,14,15,NA,0.133,0,NA,0.467,0.429,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#df1616,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,NA,NA
Matthew Short,605575,Washington Freedom,2023,Major League Cricket,1381376,MLC_WSH_MI NY_2023-07-27,-2.607,-0.326,-2.607,-0.326,0,0,8,8,1,5,1,7,2,1,0,0,0,0,0,NA,NA,1,8,8,NA,0.125,0.125,NA,0.625,0.286,WSH,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361795.png,#df1616,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/179400/179415.1.jpg,NA,NA
Matthew Wade,230193,San Francisco Unicorns,2023,Major League Cricket,1381362,MLC_MI NY_SF_2023-07-14,-7.248,-1.208,-7.248,-1.208,0,0,5,6,1,4,0,5,1,1,0,0,0,0,0,NA,NA,0.833,5,6,NA,0.167,0,NA,0.667,0.2,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#f5680a,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316594.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316594.png,https://www.espncricinfo.com/db/PICTURES/CMS/263500/263523.1.jpg,NA,NA
Matthew Wade,230193,San Francisco Unicorns,2023,Major League Cricket,1381364,MLC_SF_SEA_2023-07-15,6.55,0.409,6.55,0.409,0,0,28,16,5,6,1,11,6,1,0,0,0,0,0,NA,NA,1.75,28,16,NA,0.312,0.062,NA,0.375,0.545,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#f5680a,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316594.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316594.png,https://www.espncricinfo.com/db/PICTURES/CMS/263500/263523.1.jpg,NA,NA
Matthew Wade,230193,San Francisco Unicorns,2023,Major League Cricket,1381368,MLC_LAKR_SF_2023-07-18,69.142,1.729,69.142,1.729,0,0,78,40,12,11,5,30,20,1,0,0,0,0,0,NA,NA,1.95,78,40,NA,0.3,0.125,NA,0.275,0.667,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#f5680a,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316594.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316594.png,https://www.espncricinfo.com/db/PICTURES/CMS/263500/263523.1.jpg,NA,NA
Matthew Wade,230193,San Francisco Unicorns,2023,Major League Cricket,1381371,MLC_SF_WSH_2023-07-22,-5.682,-0.568,-5.682,-0.568,0,0,8,10,1,5,0,9,4,1,0,0,0,0,0,NA,NA,0.8,8,10,NA,0.1,0,NA,0.5,0.444,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#f5680a,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316594.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316594.png,https://www.espncricinfo.com/db/PICTURES/CMS/263500/263523.1.jpg,NA,NA
Matthew Wade,230193,San Francisco Unicorns,2023,Major League Cricket,1381374,MLC_TSK_SF_2023-07-24,22.859,0.762,22.859,0.762,0,0,49,30,7,10,3,24,15,1,0,0,0,0,0,NA,NA,1.633,49,30,NA,0.233,0.1,NA,0.333,0.625,SF,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361792.png,#f5680a,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316594.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316594.png,https://www.espncricinfo.com/db/PICTURES/CMS/263500/263523.1.jpg,NA,NA
Milind Kumar,451947,Texas Super Kings,2023,Major League Cricket,1381361,MLC_LAKR_TSK_2023-07-13,-4.793,-1.598,-4.793,-1.598,0,0,2,3,0,1,0,3,2,1,0,0,0,0,0,NA,NA,0.667,2,3,NA,0,0,NA,0.333,0.667,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,NA,NA
Milind Kumar,451947,Texas Super Kings,2023,Major League Cricket,1381365,MLC_TSK_WSH_2023-07-16,-5.077,-1.015,-5.077,-1.015,0,0,3,5,0,2,0,5,3,1,0,0,0,0,0,NA,NA,0.6,3,5,NA,0,0,NA,0.4,0.6,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,NA,NA
Milind Kumar,451947,Texas Super Kings,2023,Major League Cricket,1381367,MLC_MI NY_TSK_2023-07-17,-4.324,-2.162,-4.324,-2.162,0,0,1,2,0,1,0,2,1,0,0,0,0,0,0,NA,NA,0.5,Inf,2,NA,0,0,NA,0.5,0.5,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,NA,NA
Milind Kumar,451947,Texas Super Kings,2023,Major League Cricket,1381370,MLC_SEA_TSK_2023-07-21,-13.592,-1.942,-13.592,-1.942,0,0,1,7,0,6,0,7,1,1,0,0,0,0,0,NA,NA,0.143,1,7,NA,0,0,NA,0.857,0.143,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,NA,NA
Milind Kumar,451947,Texas Super Kings,2023,Major League Cricket,1381374,MLC_TSK_SF_2023-07-24,2.304,0.055,2.304,0.055,0,0,52,42,6,10,2,37,24,1,0,0,0,0,0,NA,NA,1.238,52,42,NA,0.143,0.048,NA,0.238,0.649,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,NA,NA
Milind Kumar,451947,Texas Super Kings,2023,Major League Cricket,1381377,MLC_SEA_TSK_2023-07-27,-16.728,-1.045,-12.319,-1.232,-4.409,-0.735,5,10,0,5,0,11,5,1,0,12,6,2,2,12,Inf,0.5,5,16,0.333,0,0,0.333,0.5,0.455,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,NA,NA
Milind Kumar,451947,Texas Super Kings,2023,Major League Cricket,1381378,MLC_MI NY_TSK_2023-07-28,0.486,0.014,0.486,0.014,0,0,37,34,4,13,1,32,19,1,0,0,0,0,0,NA,NA,1.088,37,34,NA,0.118,0.029,NA,0.382,0.594,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/180200/180293.1.jpg,NA,NA
Mitchell Santner,502714,Texas Super Kings,2023,Major League Cricket,1381361,MLC_LAKR_TSK_2023-07-13,-1.654,-0.047,1.794,0.128,-3.448,-0.164,21,14,2,4,2,12,9,1,0,28,21,3,5,8,Inf,1.5,21,35,0.143,0.143,0.143,0.238,0.286,0.75,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319792.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319792.png,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356846.1.png,NA,NA
Mitchell Santner,502714,Texas Super Kings,2023,Major League Cricket,1381365,MLC_TSK_WSH_2023-07-16,-1.674,-0.039,-2.493,-0.131,0.818,0.034,22,19,2,9,2,17,10,1,1,32,24,5,8,8,32,1.158,22,43,0.208,0.105,0.105,0.333,0.474,0.588,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319792.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319792.png,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356846.1.png,NA,NA
Mitchell Santner,502714,Texas Super Kings,2023,Major League Cricket,1381367,MLC_MI NY_TSK_2023-07-17,10.916,0.42,13.621,1.048,-2.705,-0.208,27,13,3,1,2,10,11,1,0,18,13,2,2,8.308,Inf,2.077,27,26,0.154,0.231,0.154,0.154,0.077,1.1,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319792.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319792.png,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356846.1.png,NA,NA
Mitchell Santner,502714,Texas Super Kings,2023,Major League Cricket,1381370,MLC_SEA_TSK_2023-07-21,-1.243,-0.054,-7.894,-1.579,6.651,0.37,2,5,0,3,0,5,2,1,1,16,18,1,7,5.333,16,0.4,2,23,0.056,0,0,0.389,0.6,0.4,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319792.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319792.png,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356846.1.png,NA,NA
Mitchell Santner,502714,Texas Super Kings,2023,Major League Cricket,1381374,MLC_TSK_SF_2023-07-24,-0.413,-0.012,-5.682,-0.631,5.269,0.211,7,9,0,3,0,10,7,1,2,31,25,2,6,7.44,15.5,0.778,7,34,0.08,0,0,0.24,0.333,0.7,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319792.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319792.png,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356846.1.png,NA,NA
Mitchell Santner,502714,Texas Super Kings,2023,Major League Cricket,1381377,MLC_SEA_TSK_2023-07-27,-8.533,-0.711,-7.669,-1.534,-0.864,-0.123,2,5,0,3,0,5,2,1,0,9,7,1,1,7.714,Inf,0.4,2,12,0.143,0,0,0.143,0.6,0.4,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319792.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319792.png,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356846.1.png,NA,NA
Mitchell Santner,502714,Texas Super Kings,2023,Major League Cricket,1381378,MLC_MI NY_TSK_2023-07-28,-8.474,-0.404,3.04,1.013,-11.514,-0.64,6,3,1,1,0,2,2,1,0,34,18,4,4,11.333,Inf,2,6,21,0.222,0.333,0,0.222,0.333,1,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319792.png,https://www.espncricinfo.com/db/PICTURES/CMS/319700/319792.png,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356846.1.png,NA,NA
Mohammad Mohsin,935881,Texas Super Kings,2023,Major League Cricket,1381361,MLC_LAKR_TSK_2023-07-13,20.065,1.115,0,0,20.065,1.115,0,0,0,0,0,0,0,0,4,10,18,1,12,3.333,2.5,NA,NA,18,0.056,NA,NA,0.667,NA,NA,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,NA,NA
Mohammad Mohsin,935881,Texas Super Kings,2023,Major League Cricket,1381365,MLC_TSK_WSH_2023-07-16,5.899,0.246,0,0,5.899,0.246,0,0,0,0,0,0,0,0,1,28,24,2,7,7,28,NA,NA,24,0.083,NA,NA,0.292,NA,NA,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,NA,NA
Mohammad Mohsin,935881,Texas Super Kings,2023,Major League Cricket,1381367,MLC_MI NY_TSK_2023-07-17,-1.845,-0.077,0,0,-1.845,-0.077,0,0,0,0,0,0,0,0,2,36,24,5,8,9,18,NA,NA,24,0.208,NA,NA,0.333,NA,NA,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,NA,NA
Mohammad Mohsin,935881,Texas Super Kings,2023,Major League Cricket,1381370,MLC_SEA_TSK_2023-07-21,-26.929,-0.962,-8.76,-0.876,-18.169,-1.009,7,10,1,6,0,9,3,1,1,45,18,8,4,15,45,0.7,7,28,0.444,0.1,0,0.222,0.6,0.333,TSK,https://www.espncricinfo.com/db/PICTURES/CMS/361700/361794.png,#e6f609,https://upload.wikimedia.org/wikipedia/commons/9/9f/Major_League_Cricket_logo.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,NA,NA
