player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Andrew Poynter,210279,Ireland,2015,ICC Men's T20 World Cup,-4.003,-0.364,-4.003,-0.364,0,0,11,11,1,6,1,10,5,1,NA,NA,0,NA,NA,NA,NA,1,11,11,NA,0.091,0.091,NA,0.545,0.5,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/319800/319868.png,https://www.espncricinfo.com/db/PICTURES/CMS/319800/319868.png,https://www.espncricinfo.com/db/PICTURES/CMS/305200/305246.jpg
Andrew Symonds,7702,Australia,2007,ICC Men's T20 World Cup,-11.869,-0.083,20.801,0.293,-32.67,-0.454,107,71,14,19,2,60,47,3,1,115,72,15,14,9.583,115,1.507,35.667,143,0.208,0.197,0.028,0.194,0.268,0.783,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/319600/319686.png,https://www.espncricinfo.com/db/PICTURES/CMS/319600/319686.png,https://www.espncricinfo.com/db/PICTURES/CMS/104200/104288.1.jpg
Andrew White,24286,Ireland,2009,ICC Men's T20 World Cup,-9.285,-0.175,-9.285,-0.175,0,0,56,53,6,20,2,47,28,3,NA,NA,0,NA,NA,NA,NA,1.057,18.667,53,NA,0.113,0.038,NA,0.377,0.596,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/319800/319869.png,https://www.espncricinfo.com/db/PICTURES/CMS/319800/319869.png,https://www.espncricinfo.com/db/PICTURES/CMS/128400/128419.1.jpg
Andries Gous,485379,United States of America,2024,ICC Men's T20 World Cup,57.744,0.425,57.744,0.425,0,0,211,136,30,45,10,118,71,4,NA,NA,0,NA,NA,NA,NA,1.551,52.75,136,NA,0.221,0.074,NA,0.331,0.602,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Andy Balbirnie,303423,Ireland,2021,ICC Men's T20 World Cup,-23.933,-0.328,-23.933,-0.328,0,0,70,73,8,34,2,66,34,3,NA,NA,0,NA,NA,NA,NA,0.959,23.333,73,NA,0.11,0.027,NA,0.466,0.515,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316637.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316637.png,https://www.espncricinfo.com/db/PICTURES/CMS/305200/305250.jpg
Andy Balbirnie,303423,Ireland,2022,ICC Men's T20 World Cup,-19.068,-0.155,-19.068,-0.155,0,0,153,123,19,56,9,107,59,7,NA,NA,0,NA,NA,NA,NA,1.244,21.857,123,NA,0.154,0.073,NA,0.455,0.551,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316637.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316637.png,https://www.espncricinfo.com/db/PICTURES/CMS/305200/305250.jpg
Andy Balbirnie,303423,Ireland,2024,ICC Men's T20 World Cup,-20.077,-0.627,-20.077,-0.627,0,0,22,32,2,21,0,34,14,3,NA,NA,0,NA,NA,NA,NA,0.688,7.333,32,NA,0.062,0,NA,0.656,0.412,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316637.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316637.png,https://www.espncricinfo.com/db/PICTURES/CMS/305200/305250.jpg
Andy Blignaut,55259,Zimbabwe,2010,ICC Men's T20 World Cup,-5.357,-0.67,-5.357,-0.67,0,0,8,8,1,3,0,8,4,1,NA,NA,0,NA,NA,NA,NA,1,8,8,NA,0.125,0,NA,0.375,0.5,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320303.png,https://www.espncricinfo.com/db/PICTURES/CMS/320300/320303.png,https://www.espncricinfo.com/db/PICTURES/CMS/121400/121436.1.jpg
Andy McBrine,417381,Ireland,2013,ICC Men's T20 World Cup,-6.173,-0.206,0,0,-6.173,-0.206,NA,0,NA,NA,NA,NA,NA,NA,2,52,30,6,8,10.4,26,NA,NA,30,0.2,NA,NA,0.267,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316681.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316681.png,https://www.espncricinfo.com/db/PICTURES/CMS/305200/305252.jpg
Andy McBrine,417381,Ireland,2015,ICC Men's T20 World Cup,-6.027,-0.208,7.497,1.874,-13.524,-0.541,11,4,2,0,0,3,3,NA,2,35,25,3,8,8.4,17.5,2.75,NA,29,0.12,0.5,0,0.32,0,1,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316681.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316681.png,https://www.espncricinfo.com/db/PICTURES/CMS/305200/305252.jpg
Angelo Mathews,49764,Sri Lanka,2009,ICC Men's T20 World Cup,45.696,0.311,17.476,0.357,28.22,0.288,75,49,8,9,2,43,39,1,5,101,98,14,54,6.184,20.2,1.531,75,147,0.143,0.163,0.041,0.551,0.184,0.907,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/355600/355644.png,https://www.espncricinfo.com/db/PICTURES/CMS/355600/355644.png,https://www.espncricinfo.com/db/PICTURES/CMS/304200/304293.png
Angelo Mathews,49764,Sri Lanka,2010,ICC Men's T20 World Cup,22.441,0.131,-12,-0.122,34.441,0.472,119,98,11,28,3,92,69,5,4,93,73,12,33,7.644,23.25,1.214,23.8,171,0.164,0.112,0.031,0.452,0.286,0.75,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/355600/355644.png,https://www.espncricinfo.com/db/PICTURES/CMS/355600/355644.png,https://www.espncricinfo.com/db/PICTURES/CMS/304200/304293.png
Angelo Mathews,49764,Sri Lanka,2012,ICC Men's T20 World Cup,16.156,0.099,3.661,0.089,12.494,0.102,51,41,5,10,1,36,29,2,4,124,122,11,47,6.098,31,1.244,25.5,163,0.09,0.122,0.024,0.385,0.244,0.806,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/355600/355644.png,https://www.espncricinfo.com/db/PICTURES/CMS/355600/355644.png,https://www.espncricinfo.com/db/PICTURES/CMS/304200/304293.png
Angelo Mathews,49764,Sri Lanka,2013,ICC Men's T20 World Cup,26.759,0.148,8.657,0.124,18.102,0.163,100,70,10,18,4,64,52,3,5,124,111,17,50,6.703,24.8,1.429,33.333,181,0.153,0.143,0.057,0.45,0.257,0.812,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/355600/355644.png,https://www.espncricinfo.com/db/PICTURES/CMS/355600/355644.png,https://www.espncricinfo.com/db/PICTURES/CMS/304200/304293.png
Angelo Mathews,49764,Sri Lanka,2015,ICC Men's T20 World Cup,17.077,0.117,-10.539,-0.11,27.616,0.552,114,96,12,35,6,86,54,1,1,56,50,7,19,6.72,56,1.188,114,146,0.14,0.125,0.062,0.38,0.365,0.628,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/355600/355644.png,https://www.espncricinfo.com/db/PICTURES/CMS/355600/355644.png,https://www.espncricinfo.com/db/PICTURES/CMS/304200/304293.png
Angelo Mathews,49764,Sri Lanka,2024,ICC Men's T20 World Cup,-2.375,-0.029,-1.849,-0.037,-0.525,-0.016,62,50,6,21,4,45,30,2,0,36,33,4,18,6.545,Inf,1.24,31,83,0.121,0.12,0.08,0.545,0.42,0.667,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/355600/355644.png,https://www.espncricinfo.com/db/PICTURES/CMS/355600/355644.png,https://www.espncricinfo.com/db/PICTURES/CMS/304200/304293.png
Anil Sah,1058510,Nepal,2024,ICC Men's T20 World Cup,-11.896,-0.313,-11.896,-0.313,0,0,38,38,6,20,1,35,12,3,NA,NA,0,NA,NA,NA,NA,1,12.667,38,NA,0.158,0.026,NA,0.526,0.343,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321735.png,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321735.png,https://www.espncricinfo.com/db/PICTURES/CMS/278800/278819.1.jpg
Anrich Nortje,481979,South Africa,2021,ICC Men's T20 World Cup,62.291,0.511,-3.222,-1.074,65.513,0.551,2,3,0,1,0,3,2,1,11,111,119,14,58,5.597,10.091,0.667,2,122,0.118,0,0,0.487,0.333,0.667,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322080.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322080.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317968.jpg
Anrich Nortje,481979,South Africa,2022,ICC Men's T20 World Cup,48.813,0.488,-7.102,-1.184,55.914,0.595,5,6,1,4,0,5,1,1,12,93,94,8,50,5.936,7.75,0.833,5,100,0.085,0.167,0,0.532,0.667,0.2,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322080.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322080.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317968.jpg
Anrich Nortje,481979,South Africa,2024,ICC Men's T20 World Cup,69.414,0.454,0,0,69.414,0.454,NA,0,NA,NA,NA,NA,NA,NA,12,145,153,15,72,5.686,12.083,NA,NA,153,0.098,NA,NA,0.471,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322080.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322080.png,https://www.espncricinfo.com/db/PICTURES/CMS/317900/317968.jpg
Anshy Rath,452472,Hong Kong,2015,ICC Men's T20 World Cup,-21.098,-0.278,-15.735,-0.254,-5.363,-0.383,62,62,3,13,0,60,50,2,0,21,14,2,5,9,Inf,1,31,76,0.143,0.048,0,0.357,0.21,0.833,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321903.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321903.png,https://www.espncricinfo.com/db/PICTURES/CMS/235700/235705.1.jpg
Aqib Ilyas,940593,Oman,2021,ICC Men's T20 World Cup,1.738,0.013,5.351,0.064,-3.612,-0.075,93,83,12,33,3,75,39,2,0,59,48,6,13,7.375,Inf,1.12,46.5,131,0.125,0.145,0.036,0.271,0.398,0.52,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321767.png,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321767.png,https://www.espncricinfo.com/db/PICTURES/CMS/257900/257905.1.jpg
Aqib Ilyas,940593,Oman,2024,ICC Men's T20 World Cup,6.774,0.067,-2.274,-0.065,9.048,0.137,42,35,7,18,2,30,10,4,2,77,66,10,30,7,38.5,1.2,10.5,101,0.152,0.2,0.057,0.455,0.514,0.333,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321767.png,https://www.espncricinfo.com/db/PICTURES/CMS/321700/321767.png,https://www.espncricinfo.com/db/PICTURES/CMS/257900/257905.1.jpg
Arafat Sunny,56268,Bangladesh,2015,ICC Men's T20 World Cup,11.916,0.298,3.783,0.946,8.133,0.226,8,4,1,2,1,3,2,NA,2,45,36,6,13,7.5,22.5,2,NA,40,0.167,0.25,0.25,0.361,0.5,0.667,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316548.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316548.png,https://www.espncricinfo.com/db/PICTURES/CMS/303200/303231.jpg
Arshdeep Singh,1125976,India,2022,ICC Men's T20 World Cup,8.161,0.064,0.952,0.952,7.209,0.057,2,1,0,0,0,1,2,NA,10,161,127,23,50,7.606,16.1,2,NA,128,0.181,0,0,0.394,0,2,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322178.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322178.png,https://www.espncricinfo.com/db/PICTURES/CMS/356700/356795.1.png
Arshdeep Singh,1125976,India,2024,ICC Men's T20 World Cup,32.121,0.216,-8.953,-0.597,41.074,0.307,11,15,1,9,0,14,7,1,13,143,134,18,64,6.403,11,0.733,11,149,0.134,0.067,0,0.478,0.6,0.5,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322178.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322178.png,https://www.espncricinfo.com/db/PICTURES/CMS/356700/356795.1.png
Aryan Dutt,1195672,Netherlands,2024,ICC Men's T20 World Cup,23.475,0.367,-0.289,-0.014,23.764,0.54,25,20,3,6,1,19,11,1,3,41,44,3,16,5.591,13.667,1.25,25,64,0.068,0.15,0.05,0.364,0.3,0.579,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/368000/368048.png,https://www.espncricinfo.com/db/PICTURES/CMS/368000/368048.png,https://www.espncricinfo.com/db/PICTURES/CMS/362700/362791.4.jpg
Aryan Lakra,1058989,United Arab Emirates,2022,ICC Men's T20 World Cup,-3.81,-0.181,-4.835,-1.612,1.024,0.057,1,3,0,2,0,3,1,1,1,24,18,3,5,8,24,0.333,1,21,0.167,0,0,0.278,0.667,0.333,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/354900/354957.png,https://www.espncricinfo.com/db/PICTURES/CMS/354900/354957.png,https://www.espncricinfo.com/db/PICTURES/CMS/348600/348620.4.jpg
Asghar Afghan,320652,Afghanistan,2010,ICC Men's T20 World Cup,-19.304,-0.495,-19.304,-0.495,0,0,33,39,3,21,3,37,15,2,NA,NA,0,NA,NA,NA,NA,0.846,16.5,39,NA,0.077,0.077,NA,0.538,0.405,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316654.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316654.png,https://www.espncricinfo.com/db/PICTURES/CMS/303200/303265.jpg
Asghar Afghan,320652,Afghanistan,2012,ICC Men's T20 World Cup,-18.404,-0.92,-18.404,-0.92,0,0,10,20,0,11,0,20,10,2,NA,NA,0,NA,NA,NA,NA,0.5,5,20,NA,0,0,NA,0.55,0.5,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316654.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316654.png,https://www.espncricinfo.com/db/PICTURES/CMS/303200/303265.jpg
Asghar Afghan,320652,Afghanistan,2013,ICC Men's T20 World Cup,-8.142,-0.143,-8.142,-0.143,0,0,62,57,5,22,1,52,40,2,NA,NA,0,NA,NA,NA,NA,1.088,31,57,NA,0.088,0.018,NA,0.386,0.769,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316654.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316654.png,https://www.espncricinfo.com/db/PICTURES/CMS/303200/303265.jpg
Asghar Afghan,320652,Afghanistan,2015,ICC Men's T20 World Cup,-38.952,-0.289,-42.196,-0.322,3.244,0.811,141,131,12,48,7,126,79,5,1,4,4,0,1,6,4,1.076,28.2,135,0,0.092,0.053,0.25,0.366,0.627,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316654.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316654.png,https://www.espncricinfo.com/db/PICTURES/CMS/303200/303265.jpg
Asghar Afghan,320652,Afghanistan,2021,ICC Men's T20 World Cup,1.445,0.048,1.445,0.048,0,0,41,30,6,12,2,28,13,2,NA,NA,0,NA,NA,NA,NA,1.367,20.5,30,NA,0.2,0.067,NA,0.4,0.464,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316654.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316654.png,https://www.espncricinfo.com/db/PICTURES/CMS/303200/303265.jpg
Ashish Nehra,31820,India,2010,ICC Men's T20 World Cup,-8.222,-0.066,-8.45,-2.817,0.229,0.002,0,3,0,3,0,3,0,2,13,160,122,20,45,7.869,12.308,0,0,125,0.164,0,0,0.369,1,0,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/319900/319931.png,https://www.espncricinfo.com/db/PICTURES/CMS/319900/319931.png,https://www.espncricinfo.com/db/PICTURES/CMS/128400/128480.1.jpg
Ashish Nehra,31820,India,2015,ICC Men's T20 World Cup,99.464,0.843,-6.91,-1.727,106.374,0.933,0,4,0,4,0,6,0,1,6,117,114,15,52,6.158,19.5,0,0,118,0.132,0,0,0.456,1,0,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/319900/319931.png,https://www.espncricinfo.com/db/PICTURES/CMS/319900/319931.png,https://www.espncricinfo.com/db/PICTURES/CMS/128400/128480.1.jpg
Ashok Dinda,227712,India,2012,ICC Men's T20 World Cup,-7.769,-0.647,0,0,-7.769,-0.647,NA,0,NA,NA,NA,NA,NA,NA,1,26,12,5,3,13,26,NA,NA,12,0.417,NA,NA,0.25,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/304200/304270.png,https://www.espncricinfo.com/db/PICTURES/CMS/304200/304270.png,https://www.espncricinfo.com/db/PICTURES/CMS/304200/304270.png
Ashton Agar,505120,Australia,2015,ICC Men's T20 World Cup,-22.879,-1.634,-2.017,-0.252,-20.863,-3.477,9,8,1,3,1,7,3,1,0,18,6,3,3,18,Inf,1.125,9,14,0.5,0.125,0.125,0.5,0.375,0.429,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321559.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321559.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312154.png
Ashton Agar,505120,Australia,2021,ICC Men's T20 World Cup,1.164,0.031,-1.943,-0.097,3.107,0.183,20,20,2,9,2,19,8,1,1,19,17,1,6,6.706,19,1,20,37,0.059,0.1,0.1,0.353,0.45,0.421,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321559.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321559.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312154.png
Ashton Agar,505120,Australia,2022,ICC Men's T20 World Cup,8.524,0.341,0,0,8.524,0.341,NA,0,NA,NA,NA,NA,NA,NA,2,27,25,1,6,6.48,13.5,NA,NA,25,0.04,NA,NA,0.24,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321559.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321559.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312154.png
Ashton Agar,505120,Australia,2024,ICC Men's T20 World Cup,-17.804,-0.712,0,0,-17.804,-0.712,NA,0,NA,NA,NA,NA,NA,NA,1,39,25,3,6,9.36,39,NA,NA,25,0.12,NA,NA,0.24,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321559.png,https://www.espncricinfo.com/db/PICTURES/CMS/321500/321559.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312154.png
Asif Ali,494230,Pakistan,2021,ICC Men's T20 World Cup,21.909,0.913,21.909,0.913,0,0,57,24,8,8,7,16,11,1,NA,NA,0,NA,NA,NA,NA,2.375,57,24,NA,0.333,0.292,NA,0.333,0.688,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322192.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322192.png,https://www.espncricinfo.com/db/PICTURES/CMS/327000/327013.4.jpg
Asif Ali,494230,Pakistan,2022,ICC Men's T20 World Cup,-4.593,-1.531,-4.593,-1.531,0,0,2,3,0,1,0,3,2,1,NA,NA,0,NA,NA,NA,NA,0.667,2,3,NA,0,0,NA,0.333,0.667,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322192.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322192.png,https://www.espncricinfo.com/db/PICTURES/CMS/327000/327013.4.jpg
Assad Vala,25056,Papua New Guinea,2021,ICC Men's T20 World Cup,-2.851,-0.033,2.271,0.036,-5.122,-0.213,80,63,11,24,3,52,30,3,2,38,24,3,4,9.5,19,1.27,26.667,87,0.125,0.175,0.048,0.167,0.381,0.577,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321136.png,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321136.png,https://www.espncricinfo.com/db/PICTURES/CMS/172800/172837.1.jpg
Assad Vala,25056,Papua New Guinea,2024,ICC Men's T20 World Cup,-21.983,-0.262,-34.492,-0.821,12.509,0.298,30,42,4,28,1,39,12,4,3,43,42,5,18,6.143,14.333,0.714,7.5,84,0.119,0.095,0.024,0.429,0.667,0.308,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321136.png,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321136.png,https://www.espncricinfo.com/db/PICTURES/CMS/172800/172837.1.jpg
Avishka Fernando,784369,Sri Lanka,2021,ICC Men's T20 World Cup,-32.207,-0.519,-32.207,-0.519,0,0,52,62,3,26,2,61,36,5,NA,NA,0,NA,NA,NA,NA,0.839,10.4,62,NA,0.048,0.032,NA,0.419,0.59,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322951.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322951.png,https://www.espncricinfo.com/db/PICTURES/CMS/289600/289652.1.jpg
Axar Patel,554691,India,2022,ICC Men's T20 World Cup,-25.032,-0.281,-6.28,-0.698,-18.753,-0.234,9,9,1,4,0,8,5,2,3,116,80,13,28,8.7,38.667,1,4.5,89,0.162,0.111,0,0.35,0.444,0.625,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331164.png,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331164.png,https://www.espncricinfo.com/db/PICTURES/CMS/329300/329344.4.jpg
Axar Patel,554691,India,2024,ICC Men's T20 World Cup,1.303,0.014,-6.671,-0.23,7.975,0.119,35,29,5,14,1,27,13,2,4,80,67,8,27,7.164,20,1.207,17.5,96,0.119,0.172,0.034,0.403,0.483,0.481,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331164.png,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331164.png,https://www.espncricinfo.com/db/PICTURES/CMS/329300/329344.4.jpg
